mean,regionname
2.37342669992e-07,Central-Southeastern Wyoming nonmetropolitan area
0.310431913046,Las Cruces, NM
0.181142860419,Medford, OR
1.14205160703e-09,Buffalo-Cheektowaga-Niagara Falls, NY
0.695335034962,Wenatchee, WA
0.309047852726,Manchester, NH
4.04744433253e-06,Kalamazoo-Portage, MI
3.11504541316e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.403963731821,Eau Claire, WI
1.87474451953e-06,Spokane-Spokane Valley, WA
0.143048796243,Huntsville, AL
1.8510714616e-12,Fayetteville-Springdale-Rogers, AR-MO
0.167683441527,Wilmington, DE-MD-NJ Metropolitan Division
0.271111209989,Rocky Mount, NC
0.363650959569,Baton Rouge, LA
0.217224170744,Durham-Chapel Hill, NC
0.39920830289,East Kentucky nonmetropolitan area
0.165632460536,Charleston, WV
0.237432884158,Missoula, MT
0.0873790045163,Southeast Iowa nonmetropolitan area
0.0774166740462,Southeast Alabama nonmetropolitan area
0.22040154738,Ocala, FL
0.235643356493,Dayton, OH
9.13848527492e-07,Hanford-Corcoran, CA
0.179197312309,Ann Arbor, MI
0.300102675215,Walla Walla, WA
0.283533954959,Mankato-North Mankato, MN
1.02012565155e-06,Visalia-Porterville, CA
0.142010856441,Odessa, TX
0.599663793469,Los Alamos County, New Mexico nonmetropolitan area
7.44474836427e-12,Las Vegas-Henderson-Paradise, NV
0.177348002051,Pensacola-Ferry Pass-Brent, FL
0.106198190826,Boulder, CO
1.6013502991,Michigan City-La Porte, IN
0.362279656312,Muncie, IN
6.09694389336e-07,New Bedford, MA
0.826474736066,Sumter, SC
5.90518886203e-06,York-Hanover, PA
0.614193258227,Abilene, TX
1.0108181944e-12,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
6.05359520455e-13,Boston-Cambridge-Nashua, MA-NH
0.807502936808,Omaha-Council Bluffs, NE-IA
2.08139994649e-07,North Port-Sarasota-Bradenton, FL
0.113241984392,Sierra Vista-Douglas, AZ
0.260195035755,Bakersfield, CA
0.163149546172,Winchester, VA-WV
0.813831176056,Lexington-Fayette, KY
0.102921611454,San Rafael, CA Metropolitan Division
1.92303911182e-06,East Central New York nonmetropolitan area
2.03645762845e-16,Allentown-Bethlehem-Easton, PA-NJ
0.238501661227,Sebring, FL
0.187455447789,Charleston-North Charleston, SC
0.615117511592,Topeka, KS
8.68011451399e-13,San Francisco-Oakland-Hayward, CA
1.63216019624e-06,Cape Coral-Fort Myers, FL
0.080516065748,Southeast Oklahoma nonmetropolitan area
7.07984764753e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.262313381935,Cincinnati, OH-KY-IN
2.081844923e-06,Burlington-South Burlington, VT
0.415129028081,Waterbury, CT
0.193588090527,Reno, NV
0.270570748897,Mobile, AL
0.523586192115,Panama City, FL
0.225264735273,Springfield, OH
0.243727284682,Elizabethtown-Fort Knox, KY
0.114823716619,Urban Honolulu, HI
1.10594329848e-06,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
6.10051533049e-13,Kahului-Wailuku-Lahaina, HI
0.228319008468,Anchorage, AK
0.226631012759,State College, PA
3.36887984774e-07,Tampa-St. Petersburg-Clearwater, FL
3.67284635924e-06,Norwich-New London-Westerly, CT-RI
0.11563337214,Gainesville, FL
0.328823557627,Lancaster, PA
0.084569116435,Southeast Coastal North Carolina nonmetropolitan area
0.0951563891113,Lafayette, LA
1.12170710868e-06,Lewiston-Auburn, ME
9.43665618975e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
0.60565397706,Binghamton, NY
0.0834962500766,Southeast Kansas nonmetropolitan area
5.55204606885e-07,Lakeland-Winter Haven, FL
0.275297937644,Jackson, MI
0.5692482771,Rochester, NY
2.0799222881e-06,Central New York nonmetropolitan area
0.27259206564,Longview, TX
0.554679869323,Bellingham, WA
0.273787613295,Lynchburg, VA
0.221904645745,Ithaca, NY
0.126007162041,Tuscaloosa, AL
0.273774151984,Corvallis, OR
0.0725259687931,Southwest Washington nonmetropolitan area
0.363732552938,Hattiesburg, MS
3.32045382276e-06,Milwaukee-Waukesha-West Allis, WI
0.422688115078,Appleton, WI
7.77452070968e-07,Bend-Redmond, OR
0.271104913867,Yuma, AZ
0.128359426925,Worcester, MA-CT
0.181390108836,Fayetteville, NC
1.97504968479e-07,Huntington-Ashland, WV-KY-OH
5.16240805353e-07,Chambersburg-Waynesboro, PA
0.627233483323,Vineland-Bridgeton, NJ
3.21470990221e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.182498540131,Midland, TX
1.03473070475,Flint, MI
2.98820675011e-07,Vallejo-Fairfield, CA
0.213921806624,Beaumont-Port Arthur, TX
2.32490785764e-12,Riverside-San Bernardino-Ontario, CA
2.32044606777e-06,Ogden-Clearfield, UT
0.646394859113,Kennewick-Richland, WA
0.226625291486,Upper Savannah South Carolina nonmetropolitan area
2.22673513182e-07,Santa Maria-Santa Barbara, CA
0.202146029597,Winston-Salem, NC
3.84915689664e-08,Naples-Immokalee-Marco Island, FL
0.262975947559,Albany, GA
1.55729637593e-17,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
4.81742461422e-06,Harrisburg-Carlisle, PA
0.521577516549,Bismarck, ND
0.638688257678,Akron, OH
0.249339383204,El Paso, TX
0.251207401505,Decatur, AL
7.9670861821e-11,Greensboro-High Point, NC
1.87087464044e-12,Sacramento--Roseville--Arden-Arcade, CA
0.220734278511,Grand Junction, CO
0.153078234448,Northwest Wyoming nonmetropolitan area
2.5374961195e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.601366727308,Rochester, MN
1.34346887777e-11,South Bend-Mishawaka, IN-MI
4.37763778502e-07,Carbondale-Marion, IL
