mean,regionname
1.37060134084e-07,North Port-Sarasota-Bradenton, FL
0.161387077254,Colorado Springs, CO
3.23294050224e-06,Harrisburg-Carlisle, PA
0.119021099094,New Haven, CT
0.503226569743,Lawrence, KS
0.16166765997,Durham-Chapel Hill, NC
0.0989164329417,Richmond, VA
0.142221258813,Salisbury, MD-DE
1.00256822199e-06,Providence-Warwick, RI-MA
0.162666598151,Salem, OR
3.6882288579e-12,Baltimore-Columbia-Towson, MD
0.17798186469,Sebring, FL
0.0768887556794,Southeast Alabama nonmetropolitan area
0.14002158745,Ocala, FL
0.267721710714,Pueblo, CO
3.87270579047e-07,Spartanburg, SC
0.686169093481,Grand Forks, ND-MN
9.08751765361e-07,Grand Rapids-Wyoming, MI
0.320843877062,Kokomo, IN
0.182473079202,Cincinnati, OH-KY-IN
6.650750698e-14,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
0.147964346488,Danbury, CT
0.990388227752,Clarksville, TN-KY
3.43005219062e-07,Kingsport-Bristol-Bristol, TN-VA
0.0542883102376,East Washington nonmetropolitan area
0.0512697424591,Washington Parish, Louisiana nonmetropolitan area
0.128283359297,Charleston-North Charleston, SC
0.215477537601,Longview, WA
0.222749936206,Greeley, CO
2.26763743839e-07,Charlottesville, VA
0.101516485646,Columbia, SC
2.13317241447e-17,New York-Newark-Jersey City, NY-NJ-PA
0.105370194118,Tyler, TX
0.758796555237,Dutchess County-Putnam County, NY Metropolitan Division
0.160460089333,Bakersfield, CA
0.48886740762,Abilene, TX
0.289888556972,Brownsville-Harlingen, TX
5.43021873021e-12,Hartford-West Hartford-East Hartford, CT
0.0590417089569,Southeast Mississippi nonmetropolitan area
1.45021173355e-12,Fayetteville-Springdale-Rogers, AR-MO
0.0748622303359,Southeast Alaska nonmetropolitan area
1.59254012814e-06,Olympia-Tumwater, WA
4.01881557695e-07,Lakeland-Winter Haven, FL
2.67702169607e-08,Naples-Immokalee-Marco Island, FL
0.173924255442,Waco, TX
1.46899237066e-06,Cleveland-Elyria, OH
0.308480772669,Baton Rouge, LA
0.300982273604,West Kentucky nonmetropolitan area
0.0906445837064,Tuscaloosa, AL
1.35052859036e-12,Orlando-Kissimmee-Sanford, FL
1.16314338779e-06,Burlington-South Burlington, VT
0.189746596566,Appleton, WI
0.52404030045,Omaha-Council Bluffs, NE-IA
0.0743962772391,Ocean City, NJ
4.1788165237e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
3.02372180807e-12,Anniston-Oxford-Jacksonville, AL
0.0875958593289,Flagstaff, AZ
0.142745825547,Yuma, AZ
8.4330786423e-08,San Diego-Carlsbad, CA
1.44352208121e-17,McAllen-Edinburg-Mission, TX
1.45705576085e-06,Green Bay, WI
0.182984683076,Syracuse, NY
0.107857226375,Northwest Wyoming nonmetropolitan area
5.51543305798e-12,Albany-Schenectady-Troy, NY
0.749917157992,Cape Girardeau, MO-IL
0.0984017709002,Wilmington, DE-MD-NJ Metropolitan Division
0.069514928169,Southeast Coastal North Carolina nonmetropolitan area
1.55791547268e-07,Birmingham-Hoover, AL
0.189203144781,Springfield, MA-CT
1.44233532453e-07,Vallejo-Fairfield, CA
0.416500139368,Racine, WI
1.50580796217e-12,Riverside-San Bernardino-Ontario, CA
4.01145174823e-13,San Francisco-Oakland-Hayward, CA
0.338622496775,Bellingham, WA
7.1304130014e-07,College Station-Bryan, TX
1.08630351732e-07,Santa Maria-Santa Barbara, CA
0.236689489049,Idaho Falls, ID
0.138012549258,Knoxville, TN
1.87022511185e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.107136258073,Peoria, IL
0.168091786882,State College, PA
0.117048020564,Chico, CA
2.92190977339e-07,Lafayette-West Lafayette, IN
0.102764356497,Tallahassee, FL
0.350414218787,Cumberland, MD-WV
2.99327363512e-07,Chambersburg-Waynesboro, PA
2.35673877346e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
0.120499150278,Winchester, VA-WV
6.64165677214e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
1.1946584729e-06,Spokane-Spokane Valley, WA
1.05759065962e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.232262433885,Rockford, IL
0.077585585113,Santa Rosa, CA
2.79486821267e-06,Kalamazoo-Portage, MI
0.130259450892,Lebanon, PA
0.241932263162,Columbus, OH
4.07209723109e-13,Miami-Fort Lauderdale-West Palm Beach, FL
0.140632493888,Montgomery, AL
0.0489040557482,San Rafael, CA Metropolitan Division
1.69503556231e-06,East Central New York nonmetropolitan area
0.0905290120977,Framingham, MA NECTA Division
1.05938179293e-06,Cape Coral-Fort Myers, FL
6.08945156757e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
6.34811880995e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
4.79564795979e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.29186676178,East Kentucky nonmetropolitan area
3.2714804314e-13,Oxnard-Thousand Oaks-Ventura, CA
1.68881802256e-11,Detroit-Warren-Dearborn, MI
0.129951499549,Missoula, MT
0.249684538496,Albany, OR
0.193072921258,Mobile, AL
0.168027178218,Memphis, TN-MS-AR
0.369360950025,Burlington, NC
9.34265617457e-13,Crestview-Fort Walton Beach-Destin, FL
0.147518424461,Corvallis, OR
0.124506572944,Tucson, AZ
0.19202668125,Pittsfield, MA
0.193714693226,Little Rock-North Little Rock-Conway, AR
0.162834103264,Bloomington, IL
4.82672967292e-07,Augusta-Richmond County, GA-SC
0.261943816994,Muncie, IN
0.379232288798,Sumter, SC
4.63931273862e-12,Las Vegas-Henderson-Paradise, NV
0.159392229974,Springfield, MO
0.182242847793,El Paso, TX
0.15227986975,Provo-Orem, UT
0.22282697002,Lewiston, ID-WA
8.66738297521e-13,Sacramento--Roseville--Arden-Arcade, CA
6.2147611e-07,Dover-Durham, NH-ME
3.22629816514e-13,Boston-Cambridge-Nashua, MA-NH
4.930480153e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.0553292507646,Southeast Nebraska nonmetropolitan area
0.393421277683,Kansas City, MO-KS
9.6340089997e-12,South Bend-Mishawaka, IN-MI
0.0799957152833,Louisville/Jefferson County, KY-IN
6.85480820022e-13,Denver-Aurora-Lakewood, CO
0.202873322373,Rocky Mount, NC
0.233240243615,San Juan-Carolina-Caguas, PR
2.50364780959e-06,Norwich-New London-Westerly, CT-RI
0.162075341785,Newark, NJ-PA Metropolitan Division
0.0988898548003,Erie, PA
0.127909731366,Reno, NV
0.216262201245,Lynchburg, VA
0.218468437979,Lake County-Kenosha County, IL-WI Metropolitan Division
0.167770916799,Dayton, OH
0.281138692852,Portsmouth, NH-ME
0.128300783176,Farmington, NM
0.16351834021,Grants Pass, OR
1.97791415136,Gary, IN Metropolitan Division
0.196923357874,Walla Walla, WA
0.181564634442,Bloomington, IN
6.57135829999e-07,Jacksonville, FL
3.70307569752e-13,Kahului-Wailuku-Lahaina, HI
0.234781690797,Decatur, AL
1.22343979425e-06,Pittsburgh, PA
0.159213230017,Des Moines-West Des Moines, IA
9.35690533546e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.460349616541,Florence-Muscle Shoals, AL
0.175884397359,Springfield, OH
1.1705431823e-07,Parkersburg-Vienna, WV
0.0768175226998,Gainesville, GA
0.58659920451,Fort Worth-Arlington, TX Metropolitan Division
0.154122447476,Fresno, CA
3.62648295456e-06,York-Hanover, PA
6.35385241702e-13,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
7.62443802559e-07,Hickory-Lenoir-Morganton, NC
0.122095331503,Midland, TX
0.136790582477,Fort Collins, CO
3.95804900693e-07,Fort Wayne, IN
0.32317260071,Florence, SC
7.33969987376e-07,Lewiston-Auburn, ME
0.168029988623,Upper Savannah South Carolina nonmetropolitan area
0.325946542811,Glens Falls, NY
0.0609319973025,Southeast Iowa nonmetropolitan area
0.418819584263,Fargo, ND-MN
0.586148051117,Bay City, MI
0.408333981588,Scranton--Wilkes-Barre--Hazleton, PA
0.260966457874,Monroe, MI
0.186555081942,Manchester, NH
0.54364514407,Athens-Clarke County, GA
0.235494005268,Mankato-North Mankato, MN
1.33455288616e-06,Central New York nonmetropolitan area
5.37715957138e-07,Canton-Massillon, OH
0.426741561044,Binghamton, NY
0.196622193265,Jackson, MI
0.715959039884,Hammond, LA
0.162888767082,Nashua, NH-MA NECTA Division
3.07537886013e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.145266580921,Nantucket Island and Martha's Vineyard nonmetropolitan area
0.115735535764,Northeast Wyoming nonmetropolitan area
0.125026243172,Jonesboro, AR
0.259819532019,Hattiesburg, MS
6.95633658626e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
0.081272216122,Lafayette, LA
0.15055780712,Chattanooga, TN-GA
0.239882612283,Hagerstown-Martinsburg, MD-WV
0.209870857534,Cheyenne, WY
1.29745861814e-07,Huntington-Ashland, WV-KY-OH
0.0775707593089,Sierra Vista-Douglas, AZ
0.316316779477,Central Kentucky nonmetropolitan area
4.01898787925e-07,Tacoma-Lakewood, WA Metropolitan Division
0.0794587767119,Napa, CA
1.07326267127e-17,Deltona-Daytona Beach-Ormond Beach, FL
0.221961648822,Terre Haute, IN
0.0519212948849,Danville, IL
6.46905052958e-07,Visalia-Porterville, CA
0.158174791822,Davenport-Moline-Rock Island, IA-IL
0.449669028775,Bismarck, ND
0.110407222753,Midland, MI
5.17242980092e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.151969777894,Albuquerque, NM
0.208535265894,Elgin, IL Metropolitan Division
0.121268292893,Tulsa, OK
5.81636942143e-11,Greensboro-High Point, NC
0.150139429932,Warner Robins, GA
0.31279884309,Hot Springs, AR
5.04263024488e-07,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
0.415477949111,Topeka, KS
1.80386796837e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
2.19233818319e-07,Tampa-St. Petersburg-Clearwater, FL
0.207119411558,Philadelphia, PA Metropolitan Division
0.151243570264,Boise City, ID
3.14274991341e-06,Salt Lake City, UT
0.108360773125,Huntsville, AL
1.44391393245e-06,Ogden-Clearfield, UT
0.0950840585428,Prescott, AZ
2.20336976021e-06,California-Lexington Park, MD
1.44681151452e-06,Southwest New York nonmetropolitan area
0.158784399298,Jackson, MS
5.03699786335e-07,Carson City, NV
1.50686686457e-06,Austin-Round Rock, TX
0.144834578328,Johnstown, PA
0.0890243306782,Mansfield, OH
0.559634171364,Lexington-Fayette, KY
0.198002063769,Albany, GA
1.79921781364e-13,Los Angeles-Long Beach-Anaheim, CA
0.0574068649823,Southeast Kansas nonmetropolitan area
2.06712997219e-12,Seattle-Tacoma-Bellevue, WA
0.113296776289,Valdosta, GA
0.10860398652,Odessa, TX
0.248938498008,Kingston, NY
0.420175713366,Rochester, NY
0.205948667059,Columbus, GA-AL
0.190310726987,Lansing-East Lansing, MI
0.546693519714,Niles-Benton Harbor, MI
2.69144611916e-06,Dallas-Fort Worth-Arlington, TX
1.19334388561e-12,Staunton-Waynesboro, VA
0.169786396884,Wichita Falls, TX
0.439966532151,Akron, OH
2.98414718207e-13,Hilton Head Island-Bluffton-Beaufort, SC
1.0251648602,Michigan City-La Porte, IN
0.1347982417,Fayetteville, NC
0.0204095738083,Piedmont North Carolina nonmetropolitan area
2.22909172111e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.133385793992,Grand Junction, CO
0.408543880497,Toledo, OH
0.719359381638,Flint, MI
1.63233871384e-12,Chicago-Naperville-Elgin, IL-IN-WI
2.61245230377e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.0367871816838,Youngstown-Warren-Boardman, OH-PA
0.0986193852213,Medford, OR
8.42939497013e-14,Boston-Cambridge-Newton, MA NECTA Division
0.0731356190994,Worcester, MA-CT
0.182590319676,Decatur, IL
6.60768267751e-07,Leominster-Gardner, MA
1.33531747784e-16,Allentown-Bethlehem-Easton, PA-NJ
5.38977067078e-19,Atlanta-Sandy Springs-Roswell, GA
0.154439809536,Corpus Christi, TX
0.104786740985,Columbia, MO
2.22145784536e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.0606595233067,Southeast Missouri nonmetropolitan area
0.300784151201,Punta Gorda, FL
1.11381349818e-06,Evansville, IN-KY
0.274934982545,Saginaw, MI
2.73488774222e-07,Mount Vernon-Anacortes, WA
