mean,regionname
0.216075934893,Kansas City, MO-KS
2.23762058801e-07,Bend-Redmond, OR
0.091054685124,Bloomington, IL
3.65906781687e-07,Dover-Durham, NH-ME
1.06357628362e-06,California-Lexington Park, MD
1.75360297923e-13,Hilton Head Island-Bluffton-Beaufort, SC
0.0821562423636,Elizabethtown-Fort Knox, KY
0.0692163934518,Tucson, AZ
0.125217965165,Duluth, MN-WI
0.0994353323978,Casper, WY
0.0527936558191,Medford, OR
6.12591571698e-07,Killeen-Temple, TX
0.104323863207,Lynchburg, VA
0.181475951729,Bellingham, WA
0.224064621047,Fargo, ND-MN
0.132325948396,Brownsville-Harlingen, TX
0.10469284448,Ithaca, NY
0.0867451142626,Lansing-East Lansing, MI
5.52152026942e-18,Deltona-Daytona Beach-Ormond Beach, FL
0.0471485779947,Prescott, AZ
0.0515821467011,Wilmington, NC
0.063692408922,Modesto, CA
0.398297227065,Dutchess County-Putnam County, NY Metropolitan Division
1.53479232428e-07,Carbondale-Marion, IL
0.235734832524,Binghamton, NY
1.04075172824e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
2.6825850505e-11,Greensboro-High Point, NC
0.0564165003629,Northeast Wyoming nonmetropolitan area
7.30766117782e-08,Parkersburg-Vienna, WV
0.0654171462469,New Haven, CT
1.2177716213e-12,Seattle-Tacoma-Bellevue, WA
0.264744090109,Shreveport-Bossier City, LA
0.0498443669478,Odessa, TX
0.136052860751,Mankato-North Mankato, MN
0.189717826904,Cumberland, MD-WV
1.08856416691e-06,Norwich-New London-Westerly, CT-RI
1.71687518005e-07,Kingsport-Bristol-Bristol, TN-VA
8.52799326189e-13,Portland-Vancouver-Hillsboro, OR-WA
0.0602008506402,Fayetteville, NC
0.126679656499,Yakima, WA
0.0451588715309,Louisville/Jefferson County, KY-IN
0.487515676894,Clarksville, TN-KY
0.0783087650161,Albuquerque, NM
0.0862833204205,State College, PA
0.0649297909931,Sebastian-Vero Beach, FL
0.197277629993,Florence, SC
8.35553638287e-12,Detroit-Warren-Dearborn, MI
0.25312679703,Wenatchee, WA
0.256415531631,Jefferson City, MO
2.04118475243e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
0.0217590103827,Danville, IL
2.76982752207e-07,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
0.053460360582,Columbia, SC
8.34063845545e-08,Central-Southeastern Wyoming nonmetropolitan area
0.130993759961,Terre Haute, IN
0.093118338804,Nashua, NH-MA NECTA Division
0.0335313311036,Southeast Oklahoma nonmetropolitan area
0.33732507416,Hammond, LA
0.129571657286,Lancaster, PA
1.04244814507e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
1.19571827845e-07,Tampa-St. Petersburg-Clearwater, FL
0.0673899168219,Grand Junction, CO
0.135863501372,Hattiesburg, MS
0.0835181710117,Sebring, FL
5.77408832484e-18,McAllen-Edinburg-Mission, TX
1.90459077815e-12,Baltimore-Columbia-Towson, MD
0.0573777425426,Winchester, VA-WV
0.0512421408282,Southeast Alaska nonmetropolitan area
0.273467924201,Niles-Benton Harbor, MI
4.33371507681e-13,Peabody-Salem-Beverly, MA NECTA Division
7.84847403889e-08,North Port-Sarasota-Bradenton, FL
0.125157760067,Springfield, MA-CT
1.78888334258e-06,Harrisburg-Carlisle, PA
2.09964409979e-06,York-Hanover, PA
0.160181666032,Kokomo, IN
3.26171211661e-07,College Station-Bryan, TX
0.0726860986507,Winston-Salem, NC
0.120117530404,Lake County-Kenosha County, IL-WI Metropolitan Division
5.87676483765e-08,Santa Maria-Santa Barbara, CA
0.109210946702,Greeley, CO
0.0845529771994,Upper Savannah South Carolina nonmetropolitan area
0.131056206056,Rockford, IL
1.04177639871e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
0.0848263173157,Newark, NJ-PA Metropolitan Division
0.0884645984448,Grants Pass, OR
0.111111985015,Decatur, IL
0.0800763620424,Merced, CA
0.0489021041004,Tyler, TX
0.0424892957137,Santa Rosa, CA
1.06745902737e-17,New York-Newark-Jersey City, NY-NJ-PA
0.269977007139,Vineland-Bridgeton, NJ
0.131081155451,Saginaw, MI
0.0315048057601,Southeast Missouri nonmetropolitan area
0.0851699434325,Memphis, TN-MS-AR
1.02269548338,Gary, IN Metropolitan Division
0.261126130536,Bismarck, ND
0.0606941645506,Peoria, IL
5.19231895693e-18,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.0810502473346,Warner Robins, GA
0.162375378853,East Kentucky nonmetropolitan area
7.29936191278e-13,Dallas-Plano-Irving, TX Metropolitan Division
2.05270768971e-12,Charlotte-Concord-Gastonia, NC-SC
0.0777990417803,Knoxville, TN
0.0883896280356,Eugene, OR
0.11580708671,Longview, WA
0.0626178729009,Portland-South Portland, ME
3.7928267346e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.0457077489307,Tuscaloosa, AL
0.0341273679693,Southeast Nebraska nonmetropolitan area
0.0557653767197,Asheville, NC
0.268068627047,Bay City, MI
0.111117780836,Springfield, IL
0.0205790571366,Washington Parish, Louisiana nonmetropolitan area
5.66350848706e-07,Evansville, IN-KY
2.23145599069e-13,Bridgeport-Stamford-Norwalk, CT
0.098664671609,Little Rock-North Little Rock-Conway, AR
0.0450657335778,Richmond, VA
0.0606063252543,Chico, CA
7.56043202066e-07,Burlington-South Burlington, VT
0.0745345343763,Roanoke, VA
7.61057719563e-07,Southwest New York nonmetropolitan area
5.21594336525e-12,Indianapolis-Carmel-Anderson, IN
0.0371465540654,Napa, CA
5.90012531347e-07,Providence-Warwick, RI-MA
0.0804715153252,Dayton, OH
0.132246962093,Kingston, NY
0.0315899538838,Southeast Alabama nonmetropolitan area
0.16399402114,West Kentucky nonmetropolitan area
0.0809096815067,Fresno, CA
0.160457507224,Glens Falls, NY
4.71162520841e-12,South Bend-Mishawaka, IN-MI
0.0926228270043,Cheyenne, WY
0.244799459164,Scranton--Wilkes-Barre--Hazleton, PA
0.156731819891,Appleton, WI
5.60164290474e-13,Staunton-Waynesboro, VA
4.97975322563e-14,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.0681708847111,Danbury, CT
0.0995080151921,Decatur, AL
0.113790453388,Elgin, IL Metropolitan Division
0.0369372560506,Southeast Minnesota nonmetropolitan area
0.147915266944,Waterbury, CT
4.67075392754e-07,Daphne-Fairhope-Foley, AL
0.0829358771692,Missoula, MT
0.056389998355,Midland, TX
1.59323126766e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.115168168374,Philadelphia, PA Metropolitan Division
0.0673059237405,Dalton, GA
4.5550502244e-08,San Diego-Carlsbad, CA
6.91700889437e-13,Fayetteville-Springdale-Rogers, AR-MO
9.00930806428e-13,Taunton-Middleborough-Norton, MA NECTA Division
0.0285647014892,Barnstable Town, MA
8.46561614634e-14,Los Angeles-Long Beach-Anaheim, CA
0.127208784915,Columbus, OH
1.84635748331e-07,Spartanburg, SC
0.110748660634,Lewiston, ID-WA
0.0820040944641,Salisbury, MD-DE
0.269451077103,Grand Island, NE
0.133158752559,Monroe, MI
3.95082382229e-13,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
0.155638006427,San Juan-Carolina-Caguas, PR
4.21583960766e-13,Sacramento--Roseville--Arden-Arcade, CA
0.14388463187,Muncie, IN
8.14181030765e-13,Lynn-Saugus-Marblehead, MA NECTA Division
0.0269949483465,Central Washington nonmetropolitan area
0.223169535491,Rochester, MN
7.38487976286e-12,Greenville-Anderson-Mauldin, SC
1.60103539117e-07,Lafayette-West Lafayette, IN
0.0549774283692,Northwest Wyoming nonmetropolitan area
0.0338719235983,Southeast Idaho nonmetropolitan area
8.05621775145e-07,Green Bay, WI
0.119180155428,Walla Walla, WA
0.0816757964708,El Centro, CA
0.0811017874325,Durham-Chapel Hill, NC
0.0873179860778,Jackson, MI
2.11501768604e-13,Boston-Cambridge-Nashua, MA-NH
0.0320838130011,Southeast Kansas nonmetropolitan area
0.299595100894,Sumter, SC
2.75311054453e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
2.77528606522e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
0.107186942617,Albany, GA
0.108925262616,Yuba City, CA
0.0602274609334,Auburn-Opelika, AL
0.0781529173966,Davenport-Moline-Rock Island, IA-IL
7.1212520152e-08,Birmingham-Hoover, AL
0.0573403245434,Columbia, MO
0.0644991163719,Pensacola-Ferry Pass-Brent, FL
0.0798081513306,Anchorage, AK
3.4244290828e-14,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
3.36456457276e-13,Denver-Aurora-Lakewood, CO
0.0326457906174,Southeast Coastal North Carolina nonmetropolitan area
0.0331170392969,Urban Honolulu, HI
0.0884346085544,Provo-Orem, UT
0.111484365669,Columbus, GA-AL
0.130310425511,Hagerstown-Martinsburg, MD-WV
2.39872331833e-07,New Bedford, MA
7.04755073769e-08,Huntington-Ashland, WV-KY-OH
2.7860336372e-07,Canton-Massillon, OH
0.255566729294,Lawrence, KS
0.0949908554502,Cincinnati, OH-KY-IN
0.118503426134,Idaho Falls, ID
0.0449762672778,Worcester, MA-CT
6.61782903824e-07,Cleveland-Elyria, OH
2.52102157187e-13,Phoenix-Mesa-Scottsdale, AZ
7.10982712397e-13,Orlando-Kissimmee-Sanford, FL
0.0840988279079,Bloomington, IN
8.62763957549e-13,Chicago-Naperville-Elgin, IL-IN-WI
1.48618039201e-07,Mount Vernon-Anacortes, WA
7.24445839135e-17,Allentown-Bethlehem-Easton, PA-NJ
0.150668151003,Punta Gorda, FL
2.83224940815e-12,Albany-Schenectady-Troy, NY
0.0785065940889,Boise City, ID
0.0773476339807,Bakersfield, CA
0.0989668520354,Syracuse, NY
0.0823561084625,Johnstown, PA
3.57913108829e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
4.68134834712e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.092442052512,Longview, TX
1.06146750546e-12,Virginia Beach-Norfolk-Newport News, VA-NC
0.249710669118,Fort Worth-Arlington, TX Metropolitan Division
1.9963204632e-07,Lakeland-Winter Haven, FL
5.44061183552e-14,Boston-Cambridge-Newton, MA NECTA Division
4.45052724772e-07,Grand Rapids-Wyoming, MI
0.0629069986158,Charleston-North Charleston, SC
8.1126033597e-07,Capital/Northern New York nonmetropolitan area
1.49925724427e-08,Naples-Immokalee-Marco Island, FL
1.77332091909e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
0.169260535443,Los Alamos County, New Mexico nonmetropolitan area
5.0704234671e-13,New Orleans-Metairie, LA
3.98113185117e-07,Lewiston-Auburn, ME
0.128065293334,Albany, OR
0.0605483563507,Ann Arbor, MI
5.3678842156e-13,Crestview-Fort Walton Beach-Destin, FL
2.14799493384e-07,Hanford-Corcoran, CA
0.334919132393,Flint, MI
0.315239697775,Omaha-Council Bluffs, NE-IA
3.74792706831e-12,Bowling Green, KY
0.221553888116,Abilene, TX
0.277593596811,Athens-Clarke County, GA
0.0827115722669,Des Moines-West Des Moines, IA
0.0817022363062,Champaign-Urbana, IL
0.0352513232018,Southeast Iowa nonmetropolitan area
0.0310790651417,Southeast Mississippi nonmetropolitan area
0.0753756743405,Yuma, AZ
0.203703800845,Toledo, OH
0.112035396605,Pueblo, CO
0.0667859922522,Redding, CA
0.0691367700907,Beaumont-Port Arthur, TX
0.0559658673286,Erie, PA
2.45530019074e-13,Kahului-Wailuku-Lahaina, HI
0.068000717004,Framingham, MA NECTA Division
0.212644999386,Panama City, FL
0.0782880418549,Wichita Falls, TX
2.20658599135e-13,San Francisco-Oakland-Hayward, CA
2.55830365026e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.042133617379,Gainesville, GA
7.17177603878e-07,Pittsburgh, PA
0.0679266069328,Madison, WI
0.0823677495854,Cleveland, TN
0.410580134234,Gulfport-Biloxi-Pascagoula, MS
0.0621409917929,Tulsa, OK
0.0903463047125,Springfield, MO
0.0952243407959,Wichita, KS
0.0331880504795,San Rafael, CA Metropolitan Division
0.0538955487556,Alexandria, LA
2.31296978622e-07,Carson City, NV
6.52715570138e-13,Riverside-San Bernardino-Ontario, CA
2.2348762901e-07,Fort Wayne, IN
0.0279934859766,Southwest Washington nonmetropolitan area
0.0776508586429,Waco, TX
6.12038890942e-08,Vallejo-Fairfield, CA
0.0477505000524,Mansfield, OH
0.222974286554,Rochester, NY
0.0832879251819,Jackson, TN
4.22604871309e-12,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
0.0501997498314,Lincoln, NE
0.365914424995,Grand Forks, ND-MN
0.196328672927,Florence-Muscle Shoals, AL
0.0614150241245,Valdosta, GA
0.0615163618418,Midland, MI
0.0322316698922,Santa Fe, NM
8.47435632901e-07,Ogden-Clearfield, UT
0.079093275073,Ocala, FL
1.13657606044e-07,Charlottesville, VA
0.0995072106885,Mobile, AL
1.29690140434e-07,Houston-The Woodlands-Sugar Land, TX
1.81722697287e-07,Chambersburg-Waynesboro, PA
0.0548756324115,Wilmington, DE-MD-NJ Metropolitan Division
0.0498836827926,Huntsville, AL
0.0652295395361,Jonesboro, AR
0.0514399699249,Flagstaff, AZ
1.32852952528e-12,Anniston-Oxford-Jacksonville, AL
1.0851334416e-06,Dallas-Fort Worth-Arlington, TX
1.28623332857e-06,Kalamazoo-Portage, MI
2.43996190172e-07,Tacoma-Lakewood, WA Metropolitan Division
0.0550722454493,Reno, NV
0.07682334292,Corvallis, OR
0.0715027732494,Corpus Christi, TX
2.73242216283e-19,Atlanta-Sandy Springs-Roswell, GA
4.65234800764e-07,Leominster-Gardner, MA
7.67404676208e-07,Olympia-Tumwater, WA
0.0692831483931,Farmington, NM
0.0895538912273,Muskegon, MI
0.115312407807,Columbus, IN
2.12588329461e-07,Stockton-Lodi, CA
0.40342149032,Cape Girardeau, MO-IL
0.548720503286,Michigan City-La Porte, IN
0.0286936100622,East Washington nonmetropolitan area
6.46175939047e-07,Spokane-Spokane Valley, WA
0.0964246068253,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.0413333243033,Sierra Vista-Douglas, AZ
0.184538011288,Burlington, NC
0.0667593275026,Fort Collins, CO
0.045390322104,Gainesville, FL
0.149547147135,Eau Claire, WI
9.69096592517e-07,Salinas, CA
0.211562853977,Akron, OH
0.0171494804887,Great Falls, MT
0.178646993419,Central Kentucky nonmetropolitan area
0.124103134147,Monroe, LA
7.56032075992e-07,Austin-Round Rock, TX
0.227330795654,Topeka, KS
0.0201664058664,Youngstown-Warren-Boardman, OH-PA
0.0583386787948,Charleston, WV
8.25554136475e-07,Central New York nonmetropolitan area
0.0739944768145,Nassau County-Suffolk County, NY Metropolitan Division
0.0802701186952,Salem, OR
0.0496084331062,Ocean City, NJ
0.0775872562146,Colorado Springs, CO
0.129167333128,Portsmouth, NH-ME
3.55166691214e-07,Visalia-Porterville, CA
4.09127389826e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
2.53836509793e-07,Augusta-Richmond County, GA-SC
0.0503803135017,Raleigh, NC
1.30129583449e-12,Palm Bay-Melbourne-Titusville, FL
0.00999652594691,Piedmont North Carolina nonmetropolitan area
