mean,regionname
0.125559313548,Duluth, MN-WI
0.0608080408602,Charleston, WV
4.48537214507e-07,Lewiston-Auburn, ME
6.40739770576e-07,Cape Coral-Fort Myers, FL
0.0773214216361,Cleveland, TN
0.0334632126046,Southeast Oklahoma nonmetropolitan area
0.0884997684863,Waco, TX
1.17732568062e-06,Salinas, CA
0.154755753901,Saginaw, MI
6.07706581308e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
1.69493155266e-07,Carbondale-Marion, IL
0.0234025083667,Washington Parish, Louisiana nonmetropolitan area
0.224059930791,Hot Springs, AR
1.03327466341e-12,Taunton-Middleborough-Norton, MA NECTA Division
0.0513274375652,Tyler, TX
5.12319425499e-08,San Diego-Carlsbad, CA
0.086171518178,Provo-Orem, UT
0.177028351132,Central Kentucky nonmetropolitan area
0.677950253006,Michigan City-La Porte, IN
0.181573869278,Muncie, IN
9.74459054606e-08,Central-Southeastern Wyoming nonmetropolitan area
0.253044977239,Vineland-Bridgeton, NJ
4.58662661533e-10,Buffalo-Cheektowaga-Niagara Falls, NY
0.0877681655348,Knoxville, TN
1.57858908257e-06,Kalamazoo-Portage, MI
2.17634066036e-07,Spartanburg, SC
7.85910572785e-13,Dallas-Plano-Irving, TX Metropolitan Division
2.15897030836e-13,Miami-Fort Lauderdale-West Palm Beach, FL
0.0397713658978,Sierra Vista-Douglas, AZ
0.0828935475773,Roanoke, VA
0.17370587486,East Kentucky nonmetropolitan area
8.0096093234e-08,Huntington-Ashland, WV-KY-OH
8.15961060703e-08,Birmingham-Hoover, AL
0.0337527162251,Southeast Alabama nonmetropolitan area
0.104723028638,Little Rock-North Little Rock-Conway, AR
0.205080165866,Florence-Muscle Shoals, AL
8.18721530685e-08,Parkersburg-Vienna, WV
1.11539406897e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
1.31745764599e-07,Charlottesville, VA
0.387535319048,Flint, MI
3.34096328859e-07,Hanford-Corcoran, CA
0.0773598724409,Ann Arbor, MI
1.73021625985e-07,Lafayette-West Lafayette, IN
0.0962989369164,Upper Savannah South Carolina nonmetropolitan area
0.237032210049,Rochester, NY
0.168818794159,Los Alamos County, New Mexico nonmetropolitan area
0.0550830597831,Tuscaloosa, AL
0.236306967454,Panama City, FL
0.396602407346,Hammond, LA
0.0410359230403,Boulder, CO
1.45454759922e-12,Anniston-Oxford-Jacksonville, AL
0.0512286692725,Flagstaff, AZ
0.0871109292985,Modesto, CA
0.0601971132277,Northwest Wyoming nonmetropolitan area
0.105159575172,Lansing-East Lansing, MI
0.332405622311,Sumter, SC
2.26137734544e-06,York-Hanover, PA
4.02428911507e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
3.59165802027e-13,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
2.57947993397e-13,Boston-Cambridge-Nashua, MA-NH
6.22341385852e-13,Staunton-Waynesboro, VA
0.08630269619,Salisbury, MD-DE
0.267687188009,Wenatchee, WA
0.136749443784,Columbus, OH
0.057197658308,Wilmington, DE-MD-NJ Metropolitan Division
1.22109909097e-07,Tampa-St. Petersburg-Clearwater, FL
0.0764427934201,New Haven, CT
0.0549925683727,Huntsville, AL
0.0664497880781,Winchester, VA-WV
0.247366895352,Scranton--Wilkes-Barre--Hazleton, PA
0.0469152640172,Santa Rosa, CA
0.0348999947322,Santa Fe, NM
0.103326337279,Grants Pass, OR
0.0393214035136,Southeast Iowa nonmetropolitan area
0.0804802891612,Grand Junction, CO
0.251519580363,Topeka, KS
0.0814395827546,Ocala, FL
2.44936489593e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.245513544509,Kennewick-Richland, WA
0.0670956625034,Columbia, MO
0.0618748925069,Odessa, TX
9.06784758856e-07,Capital/Northern New York nonmetropolitan area
0.0784981617473,Portland-South Portland, ME
0.1733730453,Waterbury, CT
7.98709681869e-07,Central New York nonmetropolitan area
0.234380849296,Fargo, ND-MN
0.0700521199747,Madison, WI
0.104932058623,Mobile, AL
0.0715096389478,Tulsa, OK
0.0719674169696,Farmington, NM
2.87625671252e-13,Kahului-Wailuku-Lahaina, HI
0.240147511424,Abilene, TX
0.088571782801,Jackson, MS
0.334502783678,Omaha-Council Bluffs, NE-IA
1.21808970314e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
0.273346759857,Niles-Benton Harbor, MI
0.15740403198,Eau Claire, WI
2.0810491669e-12,Baltimore-Columbia-Towson, MD
3.38286368551e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
8.39004786963e-17,Allentown-Bethlehem-Easton, PA-NJ
0.0514429957034,Worcester, MA-CT
1.19319652292e-06,Dallas-Fort Worth-Arlington, TX
0.0524285763047,Asheville, NC
0.0497875256084,Lincoln, NE
0.128399564137,Mankato-North Mankato, MN
0.0983334858599,Jackson, MI
0.148943887781,Hagerstown-Martinsburg, MD-WV
3.68152304294e-07,Minneapolis-St. Paul-Bloomington, MN-WI
0.1088332094,Longview, TX
0.0952107300273,Elizabethtown-Fort Knox, KY
0.0656363175428,Southwest Wyoming nonmetropolitan area
0.045338972788,Urban Honolulu, HI
0.0680041470737,Pensacola-Ferry Pass-Brent, FL
0.111604857389,Lynchburg, VA
0.113529755152,Ithaca, NY
0.0884673541379,Newark, NJ-PA Metropolitan Division
5.80808697327e-13,Crestview-Fort Walton Beach-Destin, FL
0.0898247372265,Corvallis, OR
0.0833048281327,Anchorage, AK
0.0296806702483,Southwest Washington nonmetropolitan area
0.0551859772223,Medford, OR
9.1277926902e-14,Los Angeles-Long Beach-Anaheim, CA
0.140744824774,Hattiesburg, MS
1.12387615315e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.0856238368017,El Paso, TX
0.0322755607105,Santa Cruz-Watsonville, CA
0.0764198730102,Yuma, AZ
2.49237998829e-07,Bend-Redmond, OR
5.11649625112e-13,Sacramento--Roseville--Arden-Arcade, CA
0.0851955982904,Warner Robins, GA
0.034833647658,San Rafael, CA Metropolitan Division
0.0648316853049,Fayetteville, NC
0.104721592703,Dover, DE
2.90174614455e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
0.239175455909,Binghamton, NY
0.077793229947,Beaumont-Port Arthur, TX
2.09699219609e-07,Lakeland-Winter Haven, FL
0.289207049665,Fort Worth-Arlington, TX Metropolitan Division
0.103254793296,Cincinnati, OH-KY-IN
0.164791101563,Appleton, WI
0.0529378137569,Erie, PA
0.223681309076,Racine, WI
6.69492225138e-08,Santa Maria-Santa Barbara, CA
3.11865448943e-12,Las Vegas-Henderson-Paradise, NV
0.0715874789247,Winston-Salem, NC
9.39850253523e-12,Detroit-Warren-Dearborn, MI
0.262668403732,Bismarck, ND
0.0890996657094,Davenport-Moline-Rock Island, IA-IL
1.46735815397e-08,Naples-Immokalee-Marco Island, FL
0.0898675527869,Bakersfield, CA
2.6784832385e-11,Greensboro-High Point, NC
1.26078328066e-06,Norwich-New London-Westerly, CT-RI
9.52357968101e-13,Lynn-Saugus-Marblehead, MA NECTA Division
7.6898261303e-07,Greenville, NC
0.0862013147005,Sebring, FL
0.0655306958103,Charleston-North Charleston, SC
0.0335483607283,Southeast Coastal North Carolina nonmetropolitan area
0.176517200936,West Kentucky nonmetropolitan area
1.02202583019e-12,Chicago-Naperville-Elgin, IL-IN-WI
7.12919642871e-07,Spokane-Spokane Valley, WA
0.239375197299,Rochester, MN
0.315456192759,Lexington-Fayette, KY
5.60149478057e-12,South Bend-Mishawaka, IN-MI
0.136846407043,Kingston, NY
8.12801413744e-08,Vallejo-Fairfield, CA
0.0864081684655,Missoula, MT
7.26067799582e-13,Riverside-San Bernardino-Ontario, CA
0.0535305860882,Raleigh, NC
0.129991700165,Pittsfield, MA
0.157545547453,San Juan-Carolina-Caguas, PR
0.0374481447927,Southeast Kansas nonmetropolitan area
0.109810997625,Albany, GA
0.0376354706648,Southeast Nebraska nonmetropolitan area
0.107463539666,Springfield, OH
0.0760866593952,Chattanooga, TN-GA
0.060322748182,Montgomery, AL
0.0703807613873,Sebastian-Vero Beach, FL
0.0947411051827,Boise City, ID
0.0482554798644,Louisville/Jefferson County, KY-IN
1.83413202721e-06,Harrisburg-Carlisle, PA
2.52125570175e-06,Elkhart-Goshen, IN
3.21024452023e-07,Canton-Massillon, OH
0.256506803553,Akron, OH
0.110120438337,Bloomington, IN
1.16725501497e-06,Milwaukee-Waukesha-West Allis, WI
3.67363090877e-07,Jacksonville, NC
0.149381003192,Lancaster, PA
1.17189926953e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
0.0437150466952,Southeast Idaho nonmetropolitan area
0.0681659876218,Midland, TX
0.0797440100594,Redding, CA
1.61781578633e-06,Salt Lake City, UT
0.0211823457086,Youngstown-Warren-Boardman, OH-PA
0.085628942975,Lower Savannah South Carolina nonmetropolitan area
0.0111367546877,Piedmont North Carolina nonmetropolitan area
0.199837768093,Bellingham, WA
6.79089430849e-14,Boston-Cambridge-Newton, MA NECTA Division
2.09413774968e-07,Chambersburg-Waynesboro, PA
0.0456752837674,Gainesville, GA
5.59615337055e-14,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.119847165418,Columbus, GA-AL
0.093080280717,Muskegon, MI
1.13434939137e-06,California-Lexington Park, MD
3.01718430202e-19,Atlanta-Sandy Springs-Roswell, GA
2.47432732118e-07,Fort Wayne, IN
0.112913827766,Greeley, CO
5.51451853309e-07,Daphne-Fairhope-Foley, AL
0.135303400648,Longview, WA
0.082555573534,Watertown-Fort Drum, NY
1.44672891157e-07,Houston-The Woodlands-Sugar Land, TX
0.113443376212,Decatur, AL
0.0419267249912,Napa, CA
1.31263492454,Gary, IN Metropolitan Division
0.0917958315177,Jackson, TN
0.127915500387,Columbus, IN
4.23863732505e-07,Hickory-Lenoir-Morganton, NC
0.0825873504942,Danbury, CT
2.58671867424e-07,Stockton-Lodi, CA
