mean,regionname
0.109372158554,Wilmington, DE-MD-NJ Metropolitan Division
0.0498006296239,Central Washington nonmetropolitan area
0.845116954696,Flint, MI
0.113026863184,Portland-South Portland, ME
0.165312994819,Missoula, MT
8.53427531619e-07,Grand Rapids-Wyoming, MI
0.15470549274,Beaumont-Port Arthur, TX
0.18910698054,Springfield, MO
0.14277962458,Fresno, CA
1.16940100652e-11,Indianapolis-Carmel-Anderson, IN
1.34582798215e-11,Greenville-Anderson-Mauldin, SC
0.219308317159,Mankato-North Mankato, MN
0.08819549573,Reading, PA
4.29225850375e-12,Las Vegas-Henderson-Paradise, NV
0.0975835761445,Montgomery, AL
0.133734777768,Yuma, AZ
0.217910406999,Pittsfield, MA
0.600553481838,Hammond, LA
0.229408999771,Monroe, LA
0.0535996635961,Southwest Washington nonmetropolitan area
0.150500712862,Upper Savannah South Carolina nonmetropolitan area
0.0672713069748,Gainesville, GA
0.230485089965,Yuba City, CA
0.110781755659,Charleston-North Charleston, SC
1.2005733929e-06,Austin-Round Rock, TX
3.3812210466,Gary, IN Metropolitan Division
0.255394001026,Portsmouth, NH-ME
0.0854678222495,Lincoln, NE
4.68951468306e-19,Atlanta-Sandy Springs-Roswell, GA
0.130334502447,Durham-Chapel Hill, NC
0.20339596944,Bloomington, IL
3.9017099848e-07,Carbondale-Marion, IL
2.25057026271e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
0.0509535436258,Barnstable Town, MA
3.99912680543e-07,Carson City, NV
0.216111113643,El Centro, CA
1.4928885583e-07,Huntington-Ashland, WV-KY-OH
0.1048805539,Auburn-Opelika, AL
0.235863671354,Kingston, NY
2.63435245513e-07,Houston-The Woodlands-Sugar Land, TX
0.354397469061,West Kentucky nonmetropolitan area
0.159770611246,Rocky Mount, NC
5.80226095365e-07,Jacksonville, NC
1.39660889811e-06,Southwest New York nonmetropolitan area
3.3782148712e-07,Spartanburg, SC
0.256773288069,Columbus, OH
0.582532590492,Omaha-Council Bluffs, NE-IA
0.282126729157,Muncie, IN
0.0680437782143,Ocean City, NJ
4.82561867929e-07,Stockton-Lodi, CA
8.38130540208e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.0385281691019,Great Falls, MT
8.12044616503e-13,Crestview-Fort Walton Beach-Destin, FL
0.311111027189,Elgin, IL Metropolitan Division
3.12925660588e-07,Chambersburg-Waynesboro, PA
6.13922800345e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.16540842005,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.219012708834,Warner Robins, GA
3.00951802512e-06,Salt Lake City, UT
0.186797766692,Syracuse, NY
1.17448740242e-06,Providence-Warwick, RI-MA
0.115083798387,Jonesboro, AR
1.44237448028e-07,Birmingham-Hoover, AL
0.392866362617,Bellingham, WA
0.266712049607,Idaho Falls, ID
0.52323124196,Bay City, MI
0.509837276961,Sumter, SC
4.67059660169e-11,Greensboro-High Point, NC
0.100407924515,Columbia, SC
0.141333864334,Framingham, MA NECTA Division
9.046266446e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
9.42488241233e-07,Cape Coral-Fort Myers, FL
6.43625363408e-07,Canton-Massillon, OH
3.2818984922e-07,Lakeland-Winter Haven, FL
0.330288218161,Central Kentucky nonmetropolitan area
0.189301360313,Mobile, AL
2.0442927977e-07,Charlottesville, VA
0.0570428968036,Northwest Washington nonmetropolitan area
9.42068559794e-13,Staunton-Waynesboro, VA
2.25004351473e-12,Virginia Beach-Norfolk-Newport News, VA-NC
0.0616642711661,Southeast Oklahoma nonmetropolitan area
1.1843328705e-17,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.140301191463,Boise City, ID
7.64448530909e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
1.63363621103e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.121661382983,Tulsa, OK
0.925989238911,Gulfport-Biloxi-Pascagoula, MS
0.155578755737,Farmington, NM
0.0871136136055,Louisville/Jefferson County, KY-IN
1.82336347767e-13,Los Angeles-Long Beach-Anaheim, CA
0.153273505416,Wichita, KS
0.136489789845,Salisbury, MD-DE
0.331066807645,Appleton, WI
3.09813480298e-13,Oxnard-Thousand Oaks-Ventura, CA
0.153406019878,Watertown-Fort Drum, NY
0.321018259472,Burlington, NC
1.80826715964e-12,Portland-Vancouver-Hillsboro, OR-WA
1.56508726704e-07,Vallejo-Fairfield, CA
1.58949030773e-12,Lynn-Saugus-Marblehead, MA NECTA Division
0.42563942567,Vineland-Bridgeton, NJ
0.120220547142,Midland, TX
0.182542957091,Albany, GA
0.0548183620226,Southeast Coastal North Carolina nonmetropolitan area
1.26582714e-06,Burlington-South Burlington, VT
0.106580023342,Sebastian-Vero Beach, FL
0.227259132527,Lewiston, ID-WA
0.450926802533,Grand Island, NE
0.107261633142,Odessa, TX
8.89211995627e-18,Deltona-Daytona Beach-Ormond Beach, FL
1.87705902292e-07,Central-Southeastern Wyoming nonmetropolitan area
0.148662604662,Lower Savannah South Carolina nonmetropolitan area
0.0867407115994,Raleigh, NC
0.361477144062,Hot Springs, AR
1.0928436816e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
2.6584829836e-12,Anniston-Oxford-Jacksonville, AL
1.61360247629e-12,Taunton-Middleborough-Norton, MA NECTA Division
5.00876946733e-13,San Francisco-Oakland-Hayward, CA
2.62107887097e-17,New York-Newark-Jersey City, NY-NJ-PA
1.38405824401e-06,Central New York nonmetropolitan area
0.205371648097,Brownsville-Harlingen, TX
0.398283541112,Fargo, ND-MN
6.35360618691e-13,Denver-Aurora-Lakewood, CO
2.02053472557e-06,Salinas, CA
0.312996921306,Terre Haute, IN
0.129662435994,Nantucket Island and Martha's Vineyard nonmetropolitan area
1.18408219812e-07,North Port-Sarasota-Bradenton, FL
4.69257509133e-13,Kahului-Wailuku-Lahaina, HI
0.0995252156555,Medford, OR
0.105549614109,Southeast Alaska nonmetropolitan area
0.259187899264,Columbus, IN
0.197267486986,Decatur, AL
0.160530823337,Bakersfield, CA
0.0672154659629,San Rafael, CA Metropolitan Division
0.216788209941,Punta Gorda, FL
6.93193876966e-07,Lewiston-Auburn, ME
7.01218643742e-12,Bowling Green, KY
0.1861615204,Casper, WY
0.41100626893,Cumberland, MD-WV
1.22013918605e-07,Parkersburg-Vienna, WV
8.59117531482e-10,Buffalo-Cheektowaga-Niagara Falls, NY
0.0843297236456,Prescott, AZ
0.177591350146,Jackson, MI
0.193415423882,Greeley, CO
0.226099591444,Champaign-Urbana, IL
1.98450470984e-12,Palm Bay-Melbourne-Titusville, FL
4.35743249765e-06,Elkhart-Goshen, IN
6.51847180622e-07,Dover-Durham, NH-ME
0.413907569037,Bismarck, ND
3.59710011254e-12,Baltimore-Columbia-Towson, MD
5.683548862e-12,Hartford-West Hartford-East Hartford, CT
-,Kokomo, IN
0.191220928136,Ithaca, NY
0.122911381144,Chico, CA
0.461554211961,Wenatchee, WA
1.50412752773e-06,Ogden-Clearfield, UT
0.521808138195,Shreveport-Bossier City, LA
0.128791561855,Tucson, AZ
0.168752556534,Des Moines-West Des Moines, IA
0.16914368192,Muskegon, MI
0.0427190466605,Washington Parish, Louisiana nonmetropolitan area
0.158934489293,Madison, WI
0.144628378757,Johnstown, PA
0.181082958228,Nashua, NH-MA NECTA Division
5.48538879661e-12,Albany-Schenectady-Troy, NY
0.234577504026,Walla Walla, WA
0.145130156185,Corpus Christi, TX
0.0799391754097,Asheville, NC
2.43645249065e-06,Norwich-New London-Westerly, CT-RI
0.152291523411,Jackson, TN
1.18006713421e-12,Fayetteville-Springdale-Rogers, AR-MO
8.50091506658e-07,Leominster-Gardner, MA
0.487437414001,Trenton, NJ
1.41926980135e-06,East Central New York nonmetropolitan area
0.131285228543,Grants Pass, OR
5.29990859244e-07,Hanford-Corcoran, CA
0.418214236974,Topeka, KS
0.500398983724,Athens-Clarke County, GA
0.178666197879,Anchorage, AK
0.243295530519,Springfield, MA-CT
2.00800502239e-11,Detroit-Warren-Dearborn, MI
0.0988890886666,Alexandria, LA
1.25392601184e-07,Santa Maria-Santa Barbara, CA
0.475313621932,Los Alamos County, New Mexico nonmetropolitan area
0.0633502040149,Southeast Idaho nonmetropolitan area
0.166427298447,Las Cruces, NM
4.90741767239e-07,Augusta-Richmond County, GA-SC
0.128145472576,Dalton, GA
0.159547871536,Provo-Orem, UT
4.09050333791e-06,York-Hanover, PA
0.183096715458,Springfield, OH
4.67530871647e-07,Fort Wayne, IN
0.20199867481,Manchester, NH
0.119142607642,Columbia, MO
0.231282801763,Lancaster, PA
0.270046854943,Longview, WA
0.177701983811,Eugene, OR
0.139518956695,Charleston, WV
0.313236142287,Lake County-Kenosha County, IL-WI Metropolitan Division
0.341533522468,East Kentucky nonmetropolitan area
0.482752997815,Rochester, MN
2.62037340095e-12,Chicago-Naperville-Elgin, IL-IN-WI
5.78514856857e-07,College Station-Bryan, TX
0.219367024999,Yakima, WA
9.5642070372e-13,Sacramento--Roseville--Arden-Arcade, CA
3.85145757851e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.126448405836,Roanoke, VA
0.19486898597,Cincinnati, OH-KY-IN
0.17598063705,Dayton, OH
4.95479788106e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.15530954257,Merced, CA
0.087142296979,Richmond, VA
7.52006855592e-12,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
0.848946607959,Cape Girardeau, MO-IL
0.546860000847,Toledo, OH
4.70636565494e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
0.0575771612297,Southeast Mississippi nonmetropolitan area
0.0781213423104,Lafayette, LA
4.38625985457e-13,Phoenix-Mesa-Scottsdale, AZ
0.142214696752,Cleveland, TN
1.98228214799e-06,Dallas-Fort Worth-Arlington, TX
