mean,regionname
6.10591570697e-13,Oxnard-Thousand Oaks-Ventura, CA
0.48051699585,Appleton, WI
1.02153658349,Niles-Benton Harbor, MI
9.3284453272e-12,Hartford-West Hartford-East Hartford, CT
0.428877579723,Rockford, IL
6.96057925968e-12,Baltimore-Columbia-Towson, MD
0.182584247551,Reno, NV
1.67383700121e-13,Boston-Cambridge-Newton, MA NECTA Division
0.170245791506,Richmond, VA
0.138997592707,Prescott, AZ
4.59737497942e-12,Brockton-Bridgewater-Easton, MA NECTA Division
-,Corvallis, OR
7.89701538841e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
1.20672590061e-06,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
0.286492551244,Jackson, MS
1.0679660544,Lawrence, KS
0.116261248067,Southeast Oklahoma nonmetropolitan area
0.506070848296,Decatur, AL
0.306539496054,Casper, WY
2.24029175717e-06,Capital/Northern New York nonmetropolitan area
1.04097982765e-13,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
0.428676492354,San Juan-Carolina-Caguas, PR
5.58728117536e-07,Lakeland-Winter Haven, FL
0.920672511934,Grand Forks, ND-MN
1.48398481747e-10,Detroit-Dearborn-Livonia, MI Metropolitan Division
5.16459124634e-06,Harrisburg-Carlisle, PA
2.13612693997e-12,New Orleans-Metairie, LA
9.06910634046e-11,Greensboro-High Point, NC
0.709840739911,Akron, OH
0.249138602396,Winston-Salem, NC
1.24270843603e-12,Denver-Aurora-Lakewood, CO
0.172078862975,Northeast Wyoming nonmetropolitan area
0.221004630212,Lebanon, PA
0.0666558130427,Youngstown-Warren-Boardman, OH-PA
2.73409256851e-07,Birmingham-Hoover, AL
3.50917336022e-17,New York-Newark-Jersey City, NY-NJ-PA
7.89721188937e-13,San Francisco-Oakland-Hayward, CA
2.69187405108e-12,Taunton-Middleborough-Norton, MA NECTA Division
0.162959758671,Flagstaff, AZ
1.93764963366e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.723536564451,Hot Springs, AR
0.725790911497,Kansas City, MO-KS
0.769561090505,Scranton--Wilkes-Barre--Hazleton, PA
0.1706197252,Raleigh, NC
2.5777889569e-07,Central-Southeastern Wyoming nonmetropolitan area
0.236834213244,Missoula, MT
0.315903507229,Decatur, IL
2.0141980699e-06,Providence-Warwick, RI-MA
2.30459967776e-12,Orlando-Kissimmee-Sanford, FL
0.301752401587,Midland, TX
6.83344384002e-12,Charlotte-Concord-Gastonia, NC-SC
2.81714628385e-18,Warren-Troy-Farmington Hills, MI Metropolitan Division
0.400836106976,Hagerstown-Martinsburg, MD-WV
6.19500102896e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
0.267419503876,Colorado Springs, CO
0.739870192229,Florence, SC
1.99955629102e-12,Crestview-Fort Walton Beach-Destin, FL
0.324282588282,Mankato-North Mankato, MN
7.7662789383e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.282937209004,Davenport-Moline-Rock Island, IA-IL
2.4573332791e-07,Vallejo-Fairfield, CA
0.394854710648,Lancaster, PA
1.75222706918e-11,Indianapolis-Carmel-Anderson, IN
0.322382450342,Wichita Falls, TX
0.443366526287,Saginaw, MI
0.247812552491,Salisbury, MD-DE
7.37575300724e-07,Spartanburg, SC
0.301319995319,Cleveland, TN
1.58616215991,Gulfport-Biloxi-Pascagoula, MS
0.522344534766,Monroe, MI
0.240276317765,Tulsa, OK
0.288374062172,Sebring, FL
0.211307969713,Winchester, VA-WV
0.382935994334,Duluth, MN-WI
0.30149237882,Boise City, ID
1.52235517795e-17,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
2.49795682196e-07,Huntington-Ashland, WV-KY-OH
6.10145478088e-07,Carson City, NV
1.1870600577e-11,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
0.726814169612,Rochester, NY
0.312426936164,Bloomington, IL
1.225608762e-06,Hickory-Lenoir-Morganton, NC
2.21882891074e-06,Cleveland-Elyria, OH
6.31695431004e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.394308947027,Mobile, AL
4.55952272639e-13,Hilton Head Island-Bluffton-Beaufort, SC
0.313663188809,Yakima, WA
2.38834070029e-16,Allentown-Bethlehem-Easton, PA-NJ
2.73134777958e-06,Austin-Round Rock, TX
0.222335186963,Charleston-North Charleston, SC
0.457662305829,Glens Falls, NY
0.223790848874,Framingham, MA NECTA Division
0.228777334502,Nassau County-Suffolk County, NY Metropolitan Division
0.392135718508,Monroe, LA
0.425775405106,Brunswick, GA
0.183466867316,Columbia, MO
0.317407632341,Manchester, NH
0.975882730058,Bay City, MI
1.74137111097e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.600451211157,Idaho Falls, ID
0.206696325335,Jonesboro, AR
0.23142536442,Yuma, AZ
0.20103152726,Pensacola-Ferry Pass-Brent, FL
0.373405749014,Springfield, MA-CT
0.32787387094,Fresno, CA
0.191413294411,Ocala, FL
0.321425616637,Syracuse, NY
5.3467860082e-06,Salt Lake City, UT
0.734186371354,Trenton, NJ
0.209299293181,Portland-South Portland, ME
0.177782751417,Tuscaloosa, AL
0.303019672558,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.263924210227,Jackson, TN
0.35109564503,Springfield, IL
0.110488205282,Southeast Kansas nonmetropolitan area
0.526946706439,Victoria, TX
0.0739032620761,Washington Parish, Louisiana nonmetropolitan area
0.326397181666,Albuquerque, NM
0.0501605686582,Great Falls, MT
0.555351258799,Baton Rouge, LA
7.62667939057e-07,Stockton-Lodi, CA
0.116227810766,Ocean City, NJ
2.4137638572e-06,Killeen-Temple, TX
0.478892037696,Muncie, IN
0.94318817693,Omaha-Council Bluffs, NE-IA
0.413475108471,Philadelphia, PA Metropolitan Division
1.00246284366,Shreveport-Bossier City, LA
0.113689774732,Southeast Iowa nonmetropolitan area
4.41077239052e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
0.210067222299,Chico, CA
0.0969949091792,Santa Cruz-Watsonville, CA
0.157777323427,Sierra Vista-Douglas, AZ
0.243713570141,Fort Collins, CO
9.51705980906e-07,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
3.52942268898e-06,Milwaukee-Waukesha-West Allis, WI
0.609294304584,Bismarck, ND
6.16984335866e-06,Elkhart-Goshen, IN
0.447319092687,Pueblo, CO
0.123693716335,Gainesville, FL
4.91452419561e-06,California-Lexington Park, MD
0.34976285397,Longview, TX
0.728379191766,Cumberland, MD-WV
1.38034382468e-11,Bowling Green, KY
1.19834435191e-06,Lewiston-Auburn, ME
1.7654786173e-06,Spokane-Spokane Valley, WA
0.0774956782166,Barnstable Town, MA
2.99774798515e-06,Ogden-Clearfield, UT
0.142516179373,Santa Rosa, CA
0.428740719528,Columbus, IN
0.0330666334838,Piedmont North Carolina nonmetropolitan area
0.347233523842,Pittsfield, MA
0.139932426449,Southeast Alaska nonmetropolitan area
5.80282695354e-13,Kahului-Wailuku-Lahaina, HI
0.325606646226,State College, PA
2.00944686897e-07,North Port-Sarasota-Bradenton, FL
0.75638872831,Jefferson City, MO
4.54438311982e-06,Kalamazoo-Portage, MI
0.412320379218,Terre Haute, IN
0.350083164896,Albany, OR
3.01429608522e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.310199254746,Knoxville, TN
0.574141488095,Fargo, ND-MN
0.204797672114,Madison, WI
0.132026224265,Reading, PA
0.253008118891,Springfield, MO
0.11443907822,Southeast Mississippi nonmetropolitan area
0.250285151517,Bloomington, IN
8.9816559811e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
4.22811427563e-12,Seattle-Tacoma-Bellevue, WA
0.364857735485,Albany, GA
7.06658271112e-07,New Bedford, MA
0.380264237861,Savannah, GA
0.217532175557,Danbury, CT
0.972847432932,Lexington-Fayette, KY
8.58650403516e-07,College Station-Bryan, TX
2.85338918254e-12,Portland-Vancouver-Hillsboro, OR-WA
2.85716563365e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.680930669314,Rochester, MN
0.384151478581,Lake County-Kenosha County, IL-WI Metropolitan Division
1.06772710062e-06,Minneapolis-St. Paul-Bloomington, MN-WI
0.192764576229,Charleston, WV
3.27539591003e-13,Los Angeles-Long Beach-Anaheim, CA
0.353607072681,Warner Robins, GA
6.89050409991e-07,Fort Wayne, IN
0.274083413563,Cheyenne, WY
0.0706968943376,Danville, IL
0.101138941302,Southeast Missouri nonmetropolitan area
6.50976313744e-06,York-Hanover, PA
1.09656314027e-06,Augusta-Richmond County, GA-SC
0.118730543654,Southeast Alabama nonmetropolitan area
0.3916946327,Las Cruces, NM
0.0829933977438,Northwest Washington nonmetropolitan area
0.115307589082,Southeast Idaho nonmetropolitan area
2.21102052296e-07,Santa Maria-Santa Barbara, CA
0.480786558634,Waterbury, CT
0.276293414193,Anchorage, AK
0.653863347732,Topeka, KS
0.110295497358,Urban Honolulu, HI
7.95855482568e-07,Hanford-Corcoran, CA
6.38642101158e-07,Bend-Redmond, OR
0.250963399843,Grants Pass, OR
0.148492716908,Northwest Wyoming nonmetropolitan area
0.298295199909,Corpus Christi, TX
3.59166697981e-07,Tampa-St. Petersburg-Clearwater, FL
1.56607895801e-17,Deltona-Daytona Beach-Ormond Beach, FL
2.19096563329e-06,Greenville, NC
0.263782134737,Muskegon, MI
2.30636043793e-06,Olympia-Tumwater, WA
0.553991301209,Bellingham, WA
6.86479143561e-13,Bridgeport-Stamford-Norwalk, CT
0.310169809659,Memphis, TN-MS-AR
0.154627495165,Mansfield, OH
1.08091932727e-06,Dover-Durham, NH-ME
1.77654767792,Michigan City-La Porte, IN
0.111799486387,Southeast Minnesota nonmetropolitan area
0.189366760437,New Haven, CT
5.79295457975e-07,Lafayette-West Lafayette, IN
0.458492224973,Punta Gorda, FL
8.7861296066e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.0821362833332,San Rafael, CA Metropolitan Division
5.09647691619e-07,Chambersburg-Waynesboro, PA
0.335715674926,Elgin, IL Metropolitan Division
0.0821815814466,Santa Fe, NM
0.324350777886,Bakersfield, CA
0.121139957624,Worcester, MA-CT
1.30526370808e-13,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.179249831892,Southwest Wyoming nonmetropolitan area
1.44978471112e-06,Daphne-Fairhope-Foley, AL
0.177232180673,Wilmington, NC
0.414429731225,Columbus, OH
0.142546193268,Asheville, NC
0.254867114155,Elizabethtown-Fort Knox, KY
0.22504828365,Watertown-Fort Drum, NY
0.76955276376,Binghamton, NY
0.269968939716,Redding, CA
2.27829234876e-06,Central New York nonmetropolitan area
0.174782183388,Tyler, TX
1.75788118178e-07,San Diego-Carlsbad, CA
4.47673827516e-06,Dallas-Fort Worth-Arlington, TX
5.15321366772e-12,Anniston-Oxford-Jacksonville, AL
0.180825147009,Lubbock, TX
4.01287402305e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.911091405111,Athens-Clarke County, GA
4.02347662827e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
1.02690589423,Fort Worth-Arlington, TX Metropolitan Division
0.300866930003,Lower Savannah South Carolina nonmetropolitan area
9.42950992715e-19,Atlanta-Sandy Springs-Roswell, GA
1.66270696423,Clarksville, TN-KY
0.147896890699,Lincoln, NE
2.82592650545e-11,Greenville-Anderson-Mauldin, SC
0.346927520206,Lewiston, ID-WA
0.306470918417,Upper Savannah South Carolina nonmetropolitan area
0.0751428260308,Southwest Washington nonmetropolitan area
0.314888138061,Wichita, KS
0.110845827401,Southeast Coastal North Carolina nonmetropolitan area
1.56218945156e-11,South Bend-Mishawaka, IN-MI
1.95374810757e-06,Evansville, IN-KY
0.68050172459,Burlington, NC
0.200834656866,Montgomery, AL
1.26047775872,Dutchess County-Putnam County, NY Metropolitan Division
7.18953299378e-12,Las Vegas-Henderson-Paradise, NV
0.13887428207,Louisville/Jefferson County, KY-IN
0.240350859295,Farmington, NM
0.870906357778,Panama City, FL
0.348020328556,Beaumont-Port Arthur, TX
2.84208349625e-07,Parkersburg-Vienna, WV
4.22524276466e-12,Virginia Beach-Norfolk-Newport News, VA-NC
1.09097452219e-12,Silver Spring-Frederick-Rockville, MD Metropolitan Division
1.69903191362e-12,Staunton-Waynesboro, VA
7.4694877996e-07,Tacoma-Lakewood, WA Metropolitan Division
0.321357712968,Dayton, OH
0.20206364128,Wilmington, DE-MD-NJ Metropolitan Division
0.233209135842,Roanoke, VA
0.291146725153,Chattanooga, TN-GA
3.34868793958e-06,Salinas, CA
0.260745325339,Peoria, IL
3.92810833504e-07,Charlottesville, VA
0.363899574995,Columbus, GA-AL
4.49741144373e-07,Mount Vernon-Anacortes, WA
1.76854471541e-12,Sacramento--Roseville--Arden-Arcade, CA
0.284819219532,Dover, DE
0.173417553383,Midland, MI
0.45692145426,Hattiesburg, MS
0.328271311937,Little Rock-North Little Rock-Conway, AR
0.163355521628,Erie, PA
0.215152062363,Modesto, CA
0.499308549559,Central Kentucky nonmetropolitan area
0.444530286914,East Kentucky nonmetropolitan area
8.52291257223e-07,Canton-Massillon, OH
1.56637359273e-06,Cape Coral-Fort Myers, FL
0.176344362044,Columbia, SC
0.2489058077,Eugene, OR
0.624224686967,Racine, WI
0.398783611993,Longview, WA
0.947682536056,Sumter, SC
0.262780732661,Johnstown, PA
0.290800665727,Springfield, OH
0.288199545219,Newark, NJ-PA Metropolitan Division
0.127041000525,Southeast Nebraska nonmetropolitan area
0.30207904428,Provo-Orem, UT
1.58268409758e-17,McAllen-Edinburg-Mission, TX
0.287961900103,Lansing-East Lansing, MI
0.163194015177,Alexandria, LA
3.33434311049e-11,Detroit-Warren-Dearborn, MI
6.12786682465e-07,Kingsport-Bristol-Bristol, TN-VA
2.13605160227e-06,East Central New York nonmetropolitan area
0.273277695515,El Paso, TX
1.23689999852e-06,Leominster-Gardner, MA
0.222973113988,Fayetteville, NC
2.27988270867e-12,Riverside-San Bernardino-Ontario, CA
0.396803392352,Walla Walla, WA
9.1380776498e-12,Albany-Schenectady-Troy, NY
1.09665504656e-06,Visalia-Porterville, CA
0.136348572839,Boulder, CO
6.58195997652e-13,Boston-Cambridge-Nashua, MA-NH
0.335524958811,Jackson, MI
2.39020234784e-06,Southwest New York nonmetropolitan area
8.33343989443e-13,Phoenix-Mesa-Scottsdale, AZ
1.14275614559e-06,Jacksonville, NC
