mean,regionname
0.243477876581,West Kentucky nonmetropolitan area
0.210609870536,San Juan-Carolina-Caguas, PR
0.160375772094,Manchester, NH
0.154360827822,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.406436311362,Scranton--Wilkes-Barre--Hazleton, PA
0.0537029605923,Southwest Washington nonmetropolitan area
1.00681259948e-12,Staunton-Waynesboro, VA
0.0378870427261,Washington Parish, Louisiana nonmetropolitan area
5.81595480276e-12,Bowling Green, KY
0.116611130763,Winchester, VA-WV
1.24289875979e-18,Warren-Troy-Farmington Hills, MI Metropolitan Division
8.52148363719e-13,New Orleans-Metairie, LA
0.434110087404,Lexington-Fayette, KY
0.169862454808,El Paso, TX
4.98907488001e-12,Hartford-West Hartford-East Hartford, CT
0.102619845315,Bloomington, IL
8.93589600736e-08,San Diego-Carlsbad, CA
0.17551050543,Eugene, OR
3.55958367213e-13,Bridgeport-Stamford-Norwalk, CT
3.50601437756e-13,Kahului-Wailuku-Lahaina, HI
0.15421699695,Jackson, TN
0.32909288663,Waterbury, CT
0.131228964676,Boise City, ID
0.0789488804814,Wilmington, NC
2.80853904635e-06,Harrisburg-Carlisle, PA
6.68028649916e-07,College Station-Bryan, TX
0.34542897982,Topeka, KS
0.200344220172,Ithaca, NY
0.193273010522,State College, PA
0.346687325346,Hot Springs, AR
1.91885556046e-06,East Central New York nonmetropolitan area
0.139490322765,Missoula, MT
0.161413366628,Cincinnati, OH-KY-IN
0.131322785779,Midland, TX
0.205424982184,Watertown-Fort Drum, NY
1.22776119697e-06,Spokane-Spokane Valley, WA
7.34705866171e-13,Sacramento--Roseville--Arden-Arcade, CA
0.0499308597236,Southeast Oklahoma nonmetropolitan area
0.0504247188409,Southeast Missouri nonmetropolitan area
0.0621602659515,Santa Rosa, CA
0.118643892404,Modesto, CA
0.0619726030671,Napa, CA
4.51508772794e-07,Tacoma-Lakewood, WA Metropolitan Division
0.366201930902,Jefferson City, MO
0.211561443822,Portsmouth, NH-ME
0.0882532391363,Flagstaff, AZ
0.0976710609417,Portland-South Portland, ME
0.221539427553,Baton Rouge, LA
0.130077126749,Knoxville, TN
1.84384293721e-06,Milwaukee-Waukesha-West Allis, WI
0.381992733608,Burlington, NC
8.87755751643e-07,Daphne-Fairhope-Foley, AL
0.0491005055384,East Washington nonmetropolitan area
0.222605910254,East Kentucky nonmetropolitan area
0.159480137537,Lansing-East Lansing, MI
3.50622077851e-13,San Francisco-Oakland-Hayward, CA
0.0635545595117,Southeast Nebraska nonmetropolitan area
0.0736531269797,Southeast Iowa nonmetropolitan area
0.112909648299,Odessa, TX
0.178622335485,Columbus, IN
0.100164207772,Valdosta, GA
0.292833076827,Muncie, IN
0.44031944057,Hammond, LA
1.72708733366e-12,Taunton-Middleborough-Norton, MA NECTA Division
0.0856917754897,Columbia, SC
9.15861017778e-18,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.278269332196,Brownsville-Harlingen, TX
1.01636671553e-12,Orlando-Kissimmee-Sanford, FL
0.20327993458,Lake County-Kenosha County, IL-WI Metropolitan Division
0.459286643266,Abilene, TX
0.125815662553,Chico, CA
2.64993938536e-12,Anniston-Oxford-Jacksonville, AL
0.307356649615,Florence, SC
0.276667360172,Rockford, IL
0.280877032571,Central Kentucky nonmetropolitan area
0.132402570025,Memphis, TN-MS-AR
0.148744163848,Mobile, AL
0.167346569947,Waco, TX
2.75092002508e-06,Salinas, CA
4.55284974167e-07,Fort Wayne, IN
0.219145661889,Duluth, MN-WI
5.47082439307e-13,Denver-Aurora-Lakewood, CO
7.70922373039e-14,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.520728596163,Fort Worth-Arlington, TX Metropolitan Division
0.131128324463,Ocala, FL
0.24928520311,Elgin, IL Metropolitan Division
0.152768831932,Sebring, FL
0.345652361746,Panama City, FL
3.14640257325e-12,Charlotte-Concord-Gastonia, NC-SC
0.0893152483315,Lincoln, NE
0.156439710676,Salisbury, MD-DE
0.106515718584,Northeast Wyoming nonmetropolitan area
0.129933108662,Farmington, NM
9.85829348987e-07,Leominster-Gardner, MA
0.136676426152,Colorado Springs, CO
0.119906059391,Dalton, GA
0.133147787222,Grand Junction, CO
1.82890920606e-06,Central New York nonmetropolitan area
0.161465661683,Rocky Mount, NC
1.81110178397e-17,New York-Newark-Jersey City, NY-NJ-PA
1.30337924299e-06,Killeen-Temple, TX
0.539115985385,Athens-Clarke County, GA
0.264404150166,Eau Claire, WI
8.56155795581e-07,Hanford-Corcoran, CA
9.22613191518e-13,Crestview-Fort Walton Beach-Destin, FL
9.75361541273e-07,Pittsburgh, PA
2.08027091738e-06,Capital/Northern New York nonmetropolitan area
0.623009081862,Grand Forks, ND-MN
1.09193440742e-12,Riverside-San Bernardino-Ontario, CA
0.168395877916,Albany, GA
6.28720065212e-07,Jacksonville, NC
0.139102230267,Johnstown, PA
0.189050952465,Syracuse, NY
0.143364101568,Framingham, MA NECTA Division
4.11244246454e-07,Augusta-Richmond County, GA-SC
0.159186934347,Beaumont-Port Arthur, TX
2.22105385597e-12,Virginia Beach-Norfolk-Newport News, VA-NC
4.53660407623e-11,Greensboro-High Point, NC
0.259143314572,Lancaster, PA
3.30761684302e-07,Mount Vernon-Anacortes, WA
0.201335931538,Las Cruces, NM
0.135123368653,Lower Savannah South Carolina nonmetropolitan area
0.138481112307,New Haven, CT
0.0764104346092,Gainesville, FL
0.079704994008,Worcester, MA-CT
0.13285513035,Medford, OR
0.247095739597,Terre Haute, IN
9.93867034886e-07,Cape Coral-Fort Myers, FL
0.261807146971,Springfield, IL
0.469801706153,Wenatchee, WA
1.6754333259e-12,Lynn-Saugus-Marblehead, MA NECTA Division
0.149016730715,Warner Robins, GA
0.0837487476826,San Rafael, CA Metropolitan Division
1.07373283723e-07,Huntington-Ashland, WV-KY-OH
0.145440467156,Wichita, KS
0.0807033916201,Southeast Alaska nonmetropolitan area
0.213427615724,Lynchburg, VA
0.0499031366692,Ocean City, NJ
9.20780830987e-12,South Bend-Mishawaka, IN-MI
0.144582901097,Savannah, GA
2.23071125271e-12,Palm Bay-Melbourne-Titusville, FL
0.065985396081,Lafayette, LA
1.32288971414e-13,Los Angeles-Long Beach-Anaheim, CA
6.76205072485e-10,Buffalo-Cheektowaga-Niagara Falls, NY
0.419528705878,Sumter, SC
1.34436501139e-06,Austin-Round Rock, TX
0.181043765071,Monroe, LA
5.28117205447e-07,Bend-Redmond, OR
1.07337466877e-16,Allentown-Bethlehem-Easton, PA-NJ
0.112726510071,Peoria, IL
4.53375436598e-13,Phoenix-Mesa-Scottsdale, AZ
1.27946846378e-12,Dallas-Plano-Irving, TX Metropolitan Division
1.22748034951e-17,McAllen-Edinburg-Mission, TX
5.75148998201e-07,Minneapolis-St. Paul-Bloomington, MN-WI
0.118752461066,Jackson, MS
0.312412353205,Idaho Falls, ID
0.194854669872,Brunswick, GA
3.92691220898e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.0961007399178,Northwest Wyoming nonmetropolitan area
0.253856816325,Pueblo, CO
1.13162207262e-07,Birmingham-Hoover, AL
5.569970117e-07,Stockton-Lodi, CA
0.247745019577,Albany, OR
0.149640679718,Danbury, CT
0.117942143496,Winston-Salem, NC
0.0765913309725,Boulder, CO
4.02683050757e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.108986337273,Nantucket Island and Martha's Vineyard nonmetropolitan area
0.0585819090891,Southeast Alabama nonmetropolitan area
4.24466189008e-07,New Bedford, MA
0.18031539246,Salem, OR
0.40262969629,Bismarck, ND
4.2671878275e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
2.33142869585e-06,Norwich-New London-Westerly, CT-RI
0.0870510246072,Richmond, VA
0.316383355267,Victoria, TX
0.0926319444779,Charleston, WV
0.149823887964,Springfield, OH
0.204725684421,Mankato-North Mankato, MN
0.167597574271,Little Rock-North Little Rock-Conway, AR
5.24156806013e-12,Albany-Schenectady-Troy, NY
1.32385377579e-12,Fayetteville-Springdale-Rogers, AR-MO
0.0454180091687,Southeast Mississippi nonmetropolitan area
0.283598457386,Punta Gorda, FL
0.0947894770712,Huntsville, AL
2.04799922398e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.0466886256389,Santa Fe, NM
0.481191268292,Kennewick-Richland, WA
2.54088208365e-07,Houston-The Woodlands-Sugar Land, TX
0.326407259084,El Centro, CA
0.147452143165,Upper Savannah South Carolina nonmetropolitan area
2.16378592526e-12,Seattle-Tacoma-Bellevue, WA
0.057238013352,Northwest Washington nonmetropolitan area
0.834691150642,Dutchess County-Putnam County, NY Metropolitan Division
4.870071615e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
1.19869532e-06,Cleveland-Elyria, OH
0.100414400988,Sierra Vista-Douglas, AZ
0.223336679465,Decatur, AL
7.77775155985e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
3.72031702987e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.954045132162,Michigan City-La Porte, IN
5.18132908126e-13,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
3.85175324933e-13,Oxnard-Thousand Oaks-Ventura, CA
0.161064202929,Wichita Falls, TX
0.0772944249162,Columbia, MO
0.245701412345,Columbus, OH
0.415257996259,Racine, WI
0.0525363923081,Southeast Coastal North Carolina nonmetropolitan area
0.191983204545,Muskegon, MI
0.14870965635,Casper, WY
6.3111378964e-14,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
0.137172527179,Corpus Christi, TX
0.147609463311,Davenport-Moline-Rock Island, IA-IL
0.488903339344,Rochester, NY
0.279687596268,Kingston, NY
8.22504533543e-12,Indianapolis-Carmel-Anderson, IN
0.156106611295,Dayton, OH
0.43934138623,Cumberland, MD-WV
0.242971305646,Bakersfield, CA
1.00501287571e-13,Boston-Cambridge-Newton, MA NECTA Division
0.058326464718,Southeast Kansas nonmetropolitan area
0.0596062362389,Barnstable Town, MA
1.5147064434e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.397472122101,Flint, MI
1.5497471154e-07,Central-Southeastern Wyoming nonmetropolitan area
1.99436784557e-07,Tampa-St. Petersburg-Clearwater, FL
2.0183031751e-06,Dallas-Fort Worth-Arlington, TX
0.0402312177487,Youngstown-Warren-Boardman, OH-PA
0.106686455939,Southwest Wyoming nonmetropolitan area
2.72782774703e-06,Salt Lake City, UT
7.25771984872e-07,Grand Rapids-Wyoming, MI
0.49752871589,Bellingham, WA
0.229019796859,Yakima, WA
0.129126714361,Provo-Orem, UT
0.235602391214,Springfield, MA-CT
0.0463000091963,Central Washington nonmetropolitan area
1.64920327515e-12,Portland-Vancouver-Hillsboro, OR-WA
0.206854896257,Appleton, WI
5.93645032869e-07,Hickory-Lenoir-Morganton, NC
3.45212256309e-12,Baltimore-Columbia-Towson, MD
0.629710850537,Grand Island, NE
0.100083649921,Corvallis, OR
0.108044342571,Montgomery, AL
2.41420433295e-06,California-Lexington Park, MD
0.147068247812,Yuba City, CA
2.60678381111e-06,Kalamazoo-Portage, MI
