mean,regionname,state
76767.46875,Lorain,OH
138489.5625,Paddock Lake,WI
35681.9257812,Nanticoke,PA
99750.203125,Marshall,TX
122921.6875,Greene Township,PA
365932.8125,Anaheim,CA
212471.078125,Town of East Hampton,CT
187432.53125,Town of Mukwonago,WI
79189.5546875,Aldine,TX
84217.265625,Weatherly,PA
117794.78125,Royal,AR
149319.28125,Medulla,FL
182188.359375,Wheeling,IL
107732.929688,Lyons,MI
203073.5,Isle of Hope,GA
150949.0,Unionville,NC
441840.125,Vienna,VA
96640.5625,Castalia,NC
98842.96875,Manito,IL
264214.0625,Fair Oaks,CA
66320.484375,Town of Westport,NY
110622.890625,Concord,GA
54470.28125,Bellville,TX
83578.3125,New Boston,TX
25946.5859375,Burns,OR
308033.03125,Groveton,VA
154359.4375,Bunnlevel,NC
182352.609375,Little Britain Township,PA
124973.898438,Vance,AL
54456.2265625,Florence,MS
96586.75,Kendallville,IN
56149.8007812,Ecorse,MI
226185.546875,Herriman,UT
163167.46875,Beckett,NJ
122656.625,Town of Winchester,NH
251543.78125,Harwood Heights,IL
55594.3789062,Chappell Hill,TX
287802.71875,Millis,MA
74881.5234375,Lykens Township,PA
126992.367188,Jamestown,IN
196285.9375,Severance,CO
247681.125,Garden HomeWhitford,OR
60181.5273438,Porter Township,PA
171510.84375,Shallotte,NC
210578.71875,Beachwood,OH
173091.5625,New Hope,MN
201394.78125,Hollywood Park,TX
229323.6875,Somerset,NJ
155712.046875,New Prague,MN
74912.453125,Shafter,CA
104875.5,Beaufort,SC
106424.5,Town of Richmondville,NY
84391.1640625,Hartsville,TN
101991.5625,Pinson,AL
146559.4375,Lynn Haven,FL
403896.90625,Boulder,CO
82407.6328125,Columbia,MO
441907.28125,Greenburgh,NY
132134.53125,Millersburg,IN
221165.46875,Hyattsville,MD
91034.1328125,Hueytown,AL
59268.2734375,Sturgeon,MO
300547.8125,Bay Hill,FL
602588.8125,Monterey,CA
150366.671875,Dacula,GA
215119.671875,Medford,NY
300222.0625,South Huntington,NY
19070.6835938,Tallapoosa,GA
104080.726562,Colona,IL
531601.4375,Annapolis,CA
110198.390625,Crescent,PA
56042.1679688,Pittstown,NY
92836.1484375,Lancaster,TX
48072.6914062,Town of Altona,NY
113768.671875,Monroe,NC
603211.625,Garden City,NY
164646.59375,Halethorpe,MD
98861.046875,Hebron,OH
185332.9375,Hereford,AZ
296047.03125,Berlin,MA
186352.203125,East Wenatchee Bench,WA
220496.78125,Pine,AZ
194022.484375,Okeana,OH
217190.359375,Blackstone,MA
32100.8027344,Carthage,NY
129803.617188,Anthony,FL
117829.71875,Charlotte,MI
232387.15625,Elk Ridge,UT
245057.03125,Town of Wolfeboro,NH
190122.484375,Currituck,NC
140003.21875,Brimfield,IL
83491.5625,Columbus,GA
134600.40625,Kennewick,WA
130073.09375,Stony Point,NC
33578.7148438,Dunbar Township,PA
119904.820312,Atlanta,GA
163352.203125,Strasburg Township,PA
245775.90625,Middletown,MD
16477.9121094,Sandborn,IN
62203.6132812,Hustonville,KY
160650.203125,West Donegal,PA
165456.21875,Bonsall,CA
205845.78125,Plainfield,NH
105535.742188,Crawfordsville,IN
101701.203125,Rouses Point,NY
147633.734375,Lanesville,IN
166096.78125,Stella,NC
311415.46875,Hillsborough,NJ
212215.65625,Cape Carteret,NC
123979.117188,Stanwood,MI
169900.0,Fort Myers,FL
145697.1875,Sebastian,FL
190632.125,Sparks,NV
154589.953125,Caledonia,WI
191538.546875,Fawn,PA
147525.296875,Tooele,UT
283847.0,Lakeville,MA
106114.460938,Sterling,CO
233859.4375,Port Barrington,IL
236348.1875,Westhampton,MA
168332.9375,Belmont,NH
109686.75,Bell Buckle,TN
110286.34375,Social Circle,GA
123841.367188,Pomona,NY
134755.421875,Georgetown,KY
25901.2050781,Merkel,TX
93855.0234375,Paris,TN
287038.125,Lemon Grove,CA
126295.179688,Terry,MS
47424.8984375,Ponchatoula,LA
40872.6914062,El Campo,TX
89985.140625,Mojave,CA
229783.9375,Rogers,MN
124946.1875,Mount Ephraim,NJ
675305.375,Point Reyes Station,CA
178696.390625,East Providence,RI
187789.953125,Canaan,CT
183215.265625,Wilmington Island,GA
196035.34375,Oak Ridge,NC
336418.0625,Pinole,CA
53234.5390625,Town of Southport,NY
120228.109375,Northview,MI
43219.2773438,New Haven,MI
343068.5625,Grover Beach,CA
158933.328125,Town of Ware,MA
117727.3125,Allouez,WI
685280.0,Montara,CA
601281.5,Woodway,WA
147101.203125,Walton,KY
149497.59375,Town of Waterford,NY
140689.953125,Moosup,CT
82740.9609375,Delavan,IL
142565.859375,Town of Jackson,WI
136970.6875,Winston,GA
99414.859375,Fair Play,SC
109943.773438,Laurel,MS
147979.109375,Kearney,MO
275343.75,Indian Beach,NC
191531.328125,Contoocook,NH
208616.0625,Ann Arbor,MI
130892.367188,Kathleen,GA
134459.03125,Montpelier,VT
79338.953125,Morenci,MI
208306.03125,Rubidoux,CA
570845.1875,Avon,CO
169368.265625,Dry Run,OH
78190.765625,Town of Mooers,NY
144605.625,Three Rivers,MA
65510.84375,Manassas Park,VA
107163.453125,Town of Lisbon,NH
181727.3125,Phillipston,MA
254736.953125,Point Roberts,WA
94962.6484375,Wyoming,MI
106862.648438,Chatham,VA
87228.109375,Vincennes,IN
88197.59375,Palatka,FL
243714.0625,Cheshire,CT
106853.8125,Union,OR
156805.625,Salem,OR
45369.078125,Hugo,OK
90939.359375,Edinburgh,IN
126737.75,Lakeland,FL
31267.0683594,Eufaula,OK
113541.367188,Columbia City,IN
187850.609375,Sunnyvale,TX
202593.171875,Eagle Mountain,TX
250692.765625,Scituate,RI
70412.8515625,Rockport,TX
329728.9375,Town of Hopkinton,MA
199659.84375,Winchester,CT
34492.3710938,Mooreville,MS
122924.5,Belton,TX
351237.71875,La Habra,CA
99095.5859375,Ozark,MO
138852.609375,Packwood,WA
180395.984375,Marshall Township,PA
108676.703125,Ocklawaha,FL
165590.359375,Mount Juliet,TN
218931.734375,Upper Township,NJ
225459.84375,Hopkinton,NH
114248.992188,Leesport,PA
185232.53125,Farmington Hills,MI
170328.921875,Milton,NH
321175.375,Covina,CA
169030.515625,Ransom Canyon,TX
108321.6875,Brookville,IN
115136.148438,Willowick,OH
104718.070312,Riverview,MI
91767.0703125,Millington,TN
366889.96875,Long Hill Township,NJ
127664.257812,Hampton,VA
182334.9375,Hartfield,VA
180206.421875,Laporte,CO
323958.59375,ParsippanyTroy Hills Township,NJ
150776.703125,Conway,FL
350980.78125,Port Chester,NY
185614.859375,East Hopewell Township,PA
194681.125,Town of Poughkeepsie,NY
231935.75,Steilacoom,WA
46298.796875,Muskegon Heights,MI
393021.375,Orangetown,NY
244466.671875,Boca Raton,FL
61236.1445312,Corry,PA
229700.796875,Grasonville,MD
166356.625,Smyrna,DE
82335.34375,Colfax,IN
392300.84375,Newcastle,WA
27226.1035156,Blue Mound,TX
131612.84375,Bellefonte,PA
196962.65625,White Island Shores,MA
154382.734375,Lemoore,CA
163187.953125,Williamsburg,FL
175429.3125,Livingston,NY
115087.148438,Roeland Park,KS
82297.9921875,Eastpointe,MI
606824.875,Wellesley,MA
126457.429688,Crossville,TN
126651.804688,Portage,IN
772410.4375,Mountain View,CA
499156.125,Broadmoor Village,CA
150629.3125,Northport,AL
109747.390625,Elizabethtown,IN
45543.7734375,Wayne Township,PA
252104.421875,Palo Cedro,CA
175923.6875,Edinburg,NY
111947.789062,Churubusco,IN
50094.3789062,Perry Township,PA
300744.03125,Silver Spring,MD
290647.375,Kent Lakes,NY
189728.921875,Silverlake,WA
222309.640625,Berkeley,NJ
186955.828125,Town of Ellicottville,NY
142637.75,Woodstock,GA
74221.28125,Galesburg,IL
156992.375,Manteno,IL
237025.296875,Simsbury,CT
145755.015625,Naches,WA
585499.75,Key Colony Beach,FL
137723.296875,Oak Hill,FL
139808.4375,Hackberry,TX
239428.109375,Bellvue,CO
124121.6875,Wolfdale,PA
106878.3125,Conway,AR
76132.53125,Brook,IN
331292.34375,Montgomery Township,NJ
307726.96875,West Long Branch,NJ
117626.101562,West Wyomissing,PA
36148.1914062,Haines City,FL
130300.0,Greer,SC
47291.96875,Gallup,NM
76916.8671875,Winslow,IN
86734.9375,Orlovista,FL
107589.554688,Joshua,TX
118951.40625,Prairie Grove,AR
133591.96875,Lakeside,OR
159107.625,Florida,NY
193021.28125,East Fallowfield Township,PA
80880.3203125,Daleville,IN
59342.5703125,Hermitage,PA
112424.5,Bonaire,GA
385935.15625,Glen Cove,NY
433074.375,Manasquan,NJ
290125.3125,Elmhurst,IL
521549.25,La CrescentaMontrose,CA
164543.78125,Longswamp,PA
114184.335938,Linwood,NC
96783.53125,Seneca,NY
78255.421875,Pittsburgh,PA
120872.6875,Lindsay,CA
145632.125,Crest Hill,IL
220714.0625,Huson,MT
283257.09375,Shelton,CT
122374.296875,Boggs Township,PA
127815.257812,Center Township,PA
102275.90625,Wilmington,DE
141875.09375,Glendora,NJ
151501.203125,Surprise,AZ
102516.0625,Proctor,MN
530751.5,Lexington,MA
163611.640625,Town of Winchendon,MA
82311.2421875,Gaston,IN
96006.421875,Bristol,VA
222210.4375,Vineyard,CA
41385.140625,North Braddock,PA
215788.75,Gardnerville,NV
190533.328125,Ashford,CT
168158.234375,Carolina Shores,NC
32864.2578125,Moss Point,MS
112844.578125,Newtown,OH
241142.96875,Sunset Hills,MO
32394.7792969,Mannford,OK
48096.3867188,Town of Cape Vincent,NY
691618.8125,Cayucos,CA
99328.515625,Mascot,TN
82716.8671875,Otterbein,IN
82090.359375,Harlingen,TX
310586.71875,Olney,MD
175473.09375,Berwyn,IL
97491.96875,Burlington,NC
113715.257812,Alexandria,LA
61334.1367188,Birmingham,AL
182668.671875,West Sadsbury Township,PA
123613.25,Oildale,CA
201337.75,Pine Township,PA
47775.1015625,Diamondhead,MS
252926.109375,Glastonbury,CT
220720.078125,West Conshohocken,PA
90028.9140625,Belleview,FL
163903.21875,Brickerville,PA
98102.40625,Fort Shawnee,OH
316010.875,North Bergen,NJ
45663.0507812,Hammond,LA
149499.203125,Lebanon,TN
111265.0625,Grand Blanc Township,MI
85232.125,Pine Grove Township,PA
180122.484375,Bridgeview,IL
100128.515625,Hamersville,OH
109430.523438,Robinson,TX
187524.09375,Cranston,RI
348564.34375,Natick,MA
148166.265625,Bullhead City,AZ
149358.234375,Freedom,NH
133811.640625,Tecumseh,MI
123515.664062,Ridgecrest,CA
134930.921875,Butler,WI
218742.171875,Jamesburg,NJ
82779.921875,Coloma Township,MI
39651.40625,Town of Canisteo,NY
23564.2578125,Town of Addison,NY
50229.71875,North Charleroi,PA
220814.0625,East Granby,CT
69244.578125,Speedway,IN
250795.578125,Chesterfield,MO
123757.828125,Venango Township,PA
134865.0625,Celina,TX
89491.5625,Chandler,IN
683145.875,Westport,CT
91634.5390625,Citronelle,AL
222552.203125,Tamiami,FL
159121.6875,Marion Township,PA
83126.90625,Townville,SC
677558.3125,Bodega Bay,CA
98488.3515625,Coatesville,PA
135279.515625,Lewisville,TX
29887.1484375,Icard,NC
165477.109375,Grass Lake Township,MI
113146.984375,Oakwood,GA
385789.09375,Alhambra,CA
133043.375,Willoughby,OH
171043.375,Spanish Fork,UT
259845.78125,Uniondale,NY
115185.140625,Elberfeld,IN
474523.5625,Woodbury,NY
139642.171875,Town of De Pere,WI
320675.96875,Vinings,GA
90812.8515625,Amboy,IN
83781.5234375,Connelly Springs,NC
181174.703125,Westfield,MA
166338.953125,Creswell,OR
115577.507812,Town of Kewaskum,WI
118070.28125,Los Lunas,NM
159051.8125,Canal Winchester,OH
120273.492188,Louisville,OH
321722.375,Walpole,MA
218159.84375,Wareham,MA
151140.15625,Mechanicstown,NY
137211.640625,Rimrock,AZ
94025.3046875,Town of Leicester,NY
32273.4941406,Girardville,PA
155621.6875,Reedley,CA
397672.78125,West Newbury,MA
137184.34375,Gunplain Township,MI
134719.28125,LeoCedarville,IN
634828.1875,Bay Harbor Islands,FL
64399.1953125,Bay City,MI
258416.0625,Bloomingdale,NJ
283369.0625,Haddonfield,NJ
32068.6738281,Collins,NY
174083.125,Chaplin,CT
125216.867188,Cleveland,TN
174345.78125,Town of Hurley,NY
164602.8125,Orchards,WA
105823.296875,Franklin,IN
306055.0,Old Saybrook,CT
320130.8125,Clinton Township,NJ
39724.8984375,Casnovia,MI
310535.25,Annapolis,MD
205102.015625,North Beach,MD
425645.6875,Bonita,CA
77063.453125,Powell Butte,OR
132588.75,Wilmington Township,PA
76138.5546875,Town of Seneca Falls,NY
522194.8125,Edgartown,MA
199018.46875,Rochester Hills,MI
111111.242188,Westvale,NY
112483.132812,Shippensburg Township,PA
377064.09375,Somerville,MA
77419.2734375,Waycross,GA
42473.8945312,Ucon,ID
334853.65625,Pine Knoll Shores,NC
99053.4140625,Nebo,NC
143342.5625,Juliette,GA
126249.796875,Angola,IN
441768.34375,Madison,NJ
158111.640625,Dunlap,IL
196282.328125,Glen Burnie,MD
134787.546875,Buhl,ID
23787.1484375,Streator,IL
85147.7890625,Lawrence Park,PA
340194.90625,Dunstable,MA
355329.34375,Freedom,CA
130698.796875,Kennedy Township,PA
76493.578125,Austin,MN
100521.6875,Martin,TN
141301.203125,Columbia,VA
76244.1796875,Milton,IN
92125.703125,Dupo,IL
141654.625,Mason,MI
578515.6875,Carefree,AZ
161949.0,O'Hara Township,PA
143077.90625,Town of West Bend,WI
341795.53125,Ewa Beach,HI
221777.90625,Dublin,PA
62536.546875,Guilford Township,PA
178685.9375,Saluda,NC
96240.5625,Dalzell,SC
80706.0234375,Albion,PA
178846.1875,Talent,OR
164539.765625,Lathrup Village,MI
159783.125,Oxoboxo River,CT
195116.0625,Eagleville,PA
164307.625,Worth,IL
261168.671875,Stanwood,WA
182618.875,Topping,VA
143592.765625,Rocky Point,NC
119270.28125,Pleasant Run Farm,OH
115099.601562,Carlisle,OH
108887.148438,Knoxville,TN
79833.3359375,Erwin,NC
23263.0527344,Kellyville,OK
223633.328125,Nuevo,CA
1071200.125,Gulf Stream,FL
117256.226562,North Canton,OH
219801.203125,Barkhamsted,CT
46066.265625,Bethany,LA
119159.835938,Bluffton,OH
116971.484375,Le Ray,NY
112837.75,Walnut Cove,NC
59924.0976562,Richmond,NH
72331.7265625,Quincy,FL
118564.257812,Williamston,SC
428736.9375,Westwood,MA
95873.09375,Lake Alfred,FL
107623.695312,Gosport,IN
97703.6171875,Cudahy,CA
442551.78125,Hartsdale,NY
229706.421875,Upper Gwynedd Township,PA
195074.703125,Union Beach,NJ
102970.28125,Milwaukee,WI
17055.8242188,Tremont Township,PA
104731.328125,Kimberly,WI
717055.9375,Darien,CT
31410.84375,Perry,GA
153103.21875,Long Hill,CT
136862.25,Woodbine,GA
72579.515625,Waverly,TN
488869.0,Eastchester,NY
564946.125,Wilton,CT
113026.90625,North Sewickley Township,PA
117302.8125,Nelson,NY
56662.6523438,Gloversville,NY
142991.171875,Dewitt Township,MI
106097.1875,Bisbee,AZ
214631.734375,Puyallup,WA
114676.304688,Ashland City,TN
137807.625,East Brainerd,TN
88412.453125,Walterboro,SC
88340.1640625,Warrior,AL
160016.875,Rockwell,AR
223497.1875,Rosaryville,MD
95108.03125,Houston,PA
105290.359375,Dallas,GA
291496.8125,Plympton,MA
198320.484375,Saint Louis Park,MN
235712.046875,Somerville,NJ
62322.4882812,Three Lakes,FL
315110.03125,Groton,MA
99156.625,Gobles,MI
106120.078125,Blairs,VA
90429.3203125,Galveston,IN
313998.40625,Santa Fe,NM
80434.5390625,Williams Township,PA
94706.0234375,Springfield Township,PA
127833.335938,Ossipee,NH
83661.84375,Mount Healthy Heights,OH
228913.25,Burien,WA
114885.539062,Athens,TX
104942.570312,Laredo,TX
83970.6796875,Town of Mexico,NY
86541.3671875,Hastings,NY
624380.375,El Segundo,CA
157180.328125,Mantua,OH
147767.46875,Brownsville,OR
26246.9882812,Labelle,FL
172788.75,Gloucester,VA
126566.265625,Salisbury,NC
170524.09375,Russell,MA
382035.34375,Del Monte Forest,CA
47825.3007812,Concord,NY
114567.070312,Middleton,ID
291737.78125,Bothell,WA
124125.304688,Manson,WA
53329.71875,Portsmouth,OH
157717.265625,Lakemoor,IL
87793.578125,Little River Academy,TX
107863.054688,Merriam,KS
143763.859375,Ruther Glen,VA
194263.859375,Waldorf,MD
238752.203125,Winter Park,FL
173902.40625,Aberdeen,MD
274838.96875,Madbury,NH
110093.578125,Kingman,AZ
139718.078125,Susquehanna Township,PA
256508.03125,Frankfort,IL
113306.421875,Tolono,IL
156537.34375,Fort Wright,KY
107536.945312,Byron,GA
65796.3828125,Berkeley,MO
84255.421875,Madison,AL
121285.945312,Fort Walton Beach,FL
82636.9453125,Golf Manor,OH
147418.078125,Manor Township,PA
129211.648438,New Britain,CT
23578.7148438,Hale Center,TX
75143.7734375,Parker City,IN
104136.148438,Dunnstown,PA
193993.578125,Town of Raymond,NH
253381.921875,Buffalo Grove,IL
284589.9375,Nokomis,FL
59213.2539062,Medina,NY
143693.96875,Fruitland Park,FL
276207.65625,Moreland Hills,OH
175628.109375,Mechanicsville,VA
358335.6875,Melrose,MA
114287.148438,Molena,GA
106320.078125,Dover,OH
38032.53125,Oaktown,IN
202464.25,Horsham,PA
398299.09375,Town of Topsfield,MA
234556.21875,Town of Goshen,NY
308751.40625,Jacksonville,OR
38029.71875,Plumcreek Township,PA
140189.5625,Howard,WI
86802.40625,Town of Watertown,NY
302502.375,Newport,RI
226316.875,Fircrest,WA
129484.335938,Alamo Heights,TX
152628.921875,Macedonia,OH
600948.9375,Dana Point,CA
117380.726562,Withamsville,OH
253473.09375,Town of Hempstead,NY
159860.234375,Carroll,OH
89564.2578125,American Canyon,CA
159087.546875,Polkton Township,MI
200918.078125,Lake George,CO
95708.8359375,Delphos,OH
213989.953125,Federal Way,WA
194318.46875,Town of Skaneateles,NY
105128.515625,Bridgeville,PA
401278.40625,Cresskill,NJ
292414.125,Lower Makefield,PA
848666.375,La Canada Flintridge,CA
191336.546875,Clifton Park,NY
136051.8125,Altamonte Springs,FL
89693.578125,Nyssa,OR
119589.554688,Ocean City,FL
84732.53125,Conklin,NY
156259.03125,Fleetwood,PA
42599.5976562,Monroe City,IN
109198.390625,Monroe Township,MI
28352.6113281,Scranton,SC
454259.0625,Arroyo Grande,CA
105355.421875,Trinity,NC
134085.140625,Port Saint Lucie,FL
141445.375,Lake Park,FL
153009.640625,Collier Township,PA
262737.75,Town of Amesbury,MA
93214.0546875,Lincoln,NY
155193.578125,Barnstead,NH
114755.820312,Schererville,IN
117346.585938,Calera,AL
156565.859375,Middle River,MD
189807.234375,Valley City,OH
404341.34375,Park City,UT
209581.921875,Laie,HI
131539.359375,Elsmere,DE
212512.046875,Manchester,MD
136792.375,Bedford,TX
248481.53125,Waianae,HI
402530.9375,Bellevue,WA
158210.84375,Canaan,NH
83469.078125,Alliance,OH
251889.953125,Naperville,IL
317832.65625,Farmingdale,NY
129941.367188,Town of Geneseo,NY
48584.3359375,Vandergrift,PA
58904.015625,Reading,MI
390109.75,Middleton,MA
88516.8671875,Louisburg,NC
152615.265625,South Salt Lake,UT
92404.4140625,Vidor,TX
85255.8203125,Earp,CA
267851.40625,Eden,UT
230019.28125,Cheverly,MD
287975.09375,Coal Creek,CO
191259.03125,Oak Island,NC
299441.78125,West WhittierLos Nietos,CA
151490.765625,Weyers Cave,VA
168745.375,San Jacinto,CA
298592.3125,Brush Prairie,WA
147195.1875,Homewood,IL
52240.5625,New Wilmington,PA
100832.929688,Pleasant Run,OH
94981.125,Umatilla,OR
305152.1875,Aguanga,CA
47042.9726562,Shenango Township,PA
196944.171875,Upper Oxford Township,PA
188645.78125,Cary,NC
74065.0625,Eckerty,IN
581321.625,Jericho,NY
68064.65625,Byers,CO
237417.671875,Hebron,CT
337114.53125,Ojus,FL
220144.171875,Hackettstown,NJ
98871.484375,Old Monroe,MO
179581.921875,Medford,OR
66070.28125,Pagedale,MO
79350.203125,Garrett,IN
307203.09375,Pennsbury Township,PA
130360.640625,Temperance,MI
118065.460938,Roebuck,SC
132771.890625,Bixby,OK
113320.078125,Laurel Bay,SC
124470.679688,Pine Hill,NJ
134447.796875,Andale,KS
102833.734375,Crisfield,MD
204456.21875,Wheatland,WI
419983.15625,Homewood,CA
125527.3125,Blythe,CA
723798.625,Lexington Hills,CA
179913.25,Riverbank,CA
140038.953125,Hayden,CO
127883.132812,Progress,PA
158897.59375,Grand Junction,CO
160483.9375,Denver,PA
149242.96875,Stallings,NC
72122.890625,Pewamo,MI
150376.3125,Adel,IA
82743.375,Bonham,TX
208531.734375,Telluride,CO
89796.3828125,Lafayette,IN
135421.28125,Acworth,GA
136169.875,Winter Park,CO
202055.015625,Preston,CT
137750.609375,Seymour,TN
81444.1796875,Adamsville,AL
108430.523438,Newville,PA
75846.5859375,Asbury Park,NJ
1025772.5,Clyde Hill,WA
83691.96875,Noble,OK
213783.53125,Mt Hope,NY
149869.078125,York Township,PA
104231.726562,Lowell,NC
388138.625,Woodinville,WA
211440.15625,Randall,WI
69111.2421875,Phoenix,NY
338931.96875,Brewster,MA
27438.9550781,Lithia Springs,GA
237243.78125,Flagstaff,AZ
142753.015625,Avondale,AZ
395418.40625,Normandy Park,WA
220660.234375,Cottonwood Heights,UT
60595.5820312,Hazelton,ID
121902.40625,Williamsburg,OH
323646.53125,Kenmore,WA
87652.2109375,Avon Park,FL
101274.695312,Crafton,PA
194546.59375,Newington,CT
68748.59375,Town of Milford,NH
294256.1875,Norwalk,CA
357381.59375,Simi Valley,CA
254040.15625,Town of Westerly,RI
229966.671875,East Brandywine Township,PA
167829.3125,Kings Mills,OH
154329.71875,Spring Hill,TN
146861.84375,Bonners Ferry,ID
182320.484375,Town of Kinderhook,NY
204707.234375,Brookfield,IL
90144.1796875,Holiday,FL
126026.90625,Maumee,OH
282798.34375,South Gate,CA
186184.34375,Santa Clara,UT
271364.6875,Town of Hanson,MA
245318.875,Plymouth,MN
25763.8554688,Mahoning Township,PA
88133.734375,Eatonville,FL
280751.34375,Framingham,MA
80526.1015625,Albany,GA
138130.921875,Pendleton,NY
255253.40625,Auberry,CA
126867.070312,Saint Joseph,IL
153461.453125,Grand Rapids Township,MI
145469.875,Cherry Valley,IL
110734.9375,Laureldale,PA
508485.9375,Laguna Niguel,CA
104558.632812,Brownstown,IN
233855.421875,Warminster,PA
178046.984375,Virginia Beach,VA
290410.4375,Rancho Cucamonga,CA
385481.1875,Westminster,CA
207812.046875,Port Angeles,WA
91751.8046875,Sugarcreek Township,PA
43015.2617188,Orleans,NY
104104.820312,Corcoran,CA
97006.421875,Canonsburg,PA
43532.53125,McKeesport,PA
154059.84375,Calhan,CO
96978.3125,West Pike Run Township,PA
1211275.0,Saratoga,CA
192781.125,Beacon,NY
160741.359375,Hillside,IL
157256.21875,Mack North,OH
16572.2890625,Rockwell City,IA
452334.53125,Tisbury,MA
95608.8359375,Waupun,WI
107857.429688,Lake Jackson,TX
211910.84375,Whitewater,CO
383520.90625,Moorpark,CA
210466.671875,Marysville,WA
225964.25,Wyndmoor,PA
255644.578125,Arcadia,CA
417453.84375,Redington Shores,FL
119320.882812,Whitehall,PA
155304.8125,Wayne Township,PA
313259.0,Santee,CA
263403.21875,Warwick Township,PA
103397.992188,Mount Wolf,PA
312351.75,Palm Beach Shores,FL
120938.554688,Seffner,FL
91312.453125,Roseville,MI
361348.9375,Kihei,HI
306730.96875,Auburn,CA
182165.0625,Woods Cross,UT
109014.054688,Lehigh Acres,FL
132588.359375,Forsyth,GA
94773.09375,Perry Township,PA
187550.609375,Huron Township,MI
184777.515625,Helendale,CA
173688.75,Lake Saint Croix Beach,MN
300809.625,Warson Woods,MO
304956.28125,Quincy,MA
127025.703125,Glendale,KY
76518.0703125,Jamestown,OH
204944.578125,Dayton,MN
67115.2578125,Town of Waterloo,NY
13314.0566406,Oakland,PA
175918.46875,Channahon,IL
238427.703125,Towamencin Township,PA
139942.171875,Swannanoa,NC
142625.296875,Stephentown,NY
128632.929688,Julian,NC
40285.5429688,Stratmoor,CO
186639.359375,Bloomington,CA
128785.945312,Mooresville,IN
157589.953125,Lafayette,OR
88444.9765625,Saint Joseph,MI
80646.984375,La Junta,CO
98373.09375,Dalton,GA
58224.4960938,Camden,NJ
50729.71875,Emporia,VA
275987.96875,Huntington Park,CA
299897.625,Emerald Isle,NC
35698.796875,Harrisonville,MO
142307.625,Lake Orion,MI
432835.34375,Montville,NJ
177601.203125,Beaufort,NC
260891.5625,Heath,TX
171294.78125,Copake,NY
230155.015625,Berlin,CT
112569.882812,Bailey,NC
134393.96875,Centralia,WA
124028.914062,Lenexa,KS
19878.7148438,Greeleyville,SC
114108.03125,Gardner,KS
372767.78125,Osprey,FL
103897.59375,Maywood,CA
203193.578125,Upper Hanover Township,PA
116528.914062,Russiaville,IN
107719.679688,Bon Aqua,TN
104322.492188,Town of Bergen,NY
307759.8125,Glenwood Springs,CO
422509.59375,Olga,WA
159614.0625,Mounds View,MN
173615.265625,Park Forest Village,PA
283710.4375,Fawnskin,CA
321758.34375,Woodbridge,CT
174996.390625,Manchester,MO
175234.140625,Lady Lake,FL
78954.6171875,Frenchcreek Township,PA
178536.953125,Lehigh Township,PA
95226.90625,Fort Worth,TX
132578.3125,Bristol,IN
93046.1875,Pekin,IL
231955.828125,Centreville,MD
37074.6992188,Charlestown,IN
134030.921875,Groveland,FL
100686.75,Lakeland,NY
241740.5625,Downers Grove,IL
96483.53125,Decatur,IN
664891.625,Ocean Ridge,FL
213729.3125,Lombard,IL
190323.6875,Joppa,MD
132288.75,Winnebago,IL
60795.5820312,Glasgow Village,MO
118600.804688,Atascocita,TX
109360.242188,Cutlerville,MI
166778.71875,Hendersonville,TN
84522.0859375,Solvay,NY
447314.5,Alexandria,VA
120534.9375,Carlisle,PA
207065.0625,Lacey,NJ
172730.921875,Northglenn,CO
136463.453125,Ulysses,NY
110126.101562,Orion,IL
239607.234375,Town of Fishkill,NY
126893.578125,Bonner Springs,KS
189561.84375,Oakwood Hills,IL
231006.421875,Greenville,RI
211427.3125,Greenwood Lake,NY
311920.0,Ortley Beach,NJ
105078.71875,Madison Township,MI
132950.203125,Green Park,MO
85081.5234375,Springdale Township,PA
73598.390625,McLendonChisholm,TX
91646.984375,New Albany,OH
168024.09375,Wimberley,TX
166976.703125,Watertown Township,MI
72815.6640625,South Bend,IN
414708.90625,Pearl City,HI
292974.71875,Boring,OR
590475.75,Westlake Village,CA
357488.34375,La Mirada,CA
97365.4609375,Sumter,SC
158534.9375,Meriden,CT
38279.1171875,Devine,TX
70430.921875,Cope,SC
286545.8125,Robbinsville Township,NJ
196905.625,Town of Wilton,NH
98477.109375,Piney,AR
169247.796875,Burbank,IL
115585.945312,Raeford,NC
125859.039062,Lumberton,TX
180346.1875,Gap,PA
182914.859375,Blandford,MA
222759.84375,Bulverde,TX
159889.953125,Sun Valley,NV
294370.25,Easton,MA
169704.8125,Weirsdale,FL
133796.78125,Hebron,MD
169951.40625,Okemos,MI
144912.453125,Wolverine Lake,MI
88451.40625,Catlettsburg,KY
156755.421875,New Palestine,IN
79615.2578125,Jamestown,TN
236561.84375,Wappinger,NY
750640.4375,Lafayette,CA
389306.53125,Redmond,WA
184067.0625,Wheatland,CA
156390.765625,Windsor Township,PA
104955.421875,Monroe,IN
139865.0625,Perry,MI
61832.9335938,Idyllwild,CA
126920.078125,Helen,GA
201912.046875,Maitland,FL
262676.71875,Lutherville Timonium,MD
148378.3125,Spring Township,PA
282430.90625,Fort Bragg,CA
155673.5,LeacockLeolaBareville,PA
202093.171875,Worthington,MA
644422.3125,Montauk,NY
113553.8125,Woodward,IA
96534.5390625,Iron,MN
379016.84375,Poway,CA
237389.5625,Fairfield,CA
233281.125,East Millcreek,UT
89296.3828125,Greenville,MI
